,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,2,13,6,3,19,1
1,1,10,17,7,5,19,3,15
2,2,18,20,13,2,3,10,7
3,3,3,13,17,14,1,9,16
4,4,12,19,5,2,8,10,15
5,5,2,12,15,10,5,20,11
6,6,20,17,0,7,3,15,9
7,7,19,11,9,5,2,3,8
8,8,1,12,17,0,5,19,4
9,9,11,18,7,17,16,8,4
10,10,14,4,0,20,3,6,19
11,11,4,3,8,6,12,0,11
12,12,19,12,13,8,5,10,17
13,13,1,13,10,6,2,15,20
14,14,2,3,18,4,12,17,14
15,15,8,14,1,7,9,3,4
16,16,18,12,13,3,15,5,20
17,17,3,18,9,13,0,6,19
18,18,8,12,10,0,4,3,19
19,19,17,11,15,20,1,12,7
20,20,10,14,11,7,2,5,17
21,21,7,1,5,10,8,20,19
22,22,20,5,18,19,0,14,3
23,23,8,20,3,13,19,9,14
24,24,18,11,4,12,17,15,7
25,25,11,9,4,10,2,15,12
26,26,8,14,6,5,13,18,9
27,27,9,18,10,1,2,17,13
28,28,7,13,10,15,6,20,0
29,29,14,5,18,16,17,4,12
30,30,6,3,1,13,2,10,18
31,31,14,17,5,11,13,7,6
32,32,11,16,19,20,18,14,17
33,33,11,1,7,19,4,2,8
34,34,17,7,15,13,0,9,1
35,35,11,2,9,18,12,4,7
36,36,7,6,15,16,18,2,3
37,37,12,14,9,5,11,4,17
38,38,19,10,12,6,8,17,16
39,39,18,12,10,7,20,4,0
40,40,17,11,14,19,4,9,18
41,41,14,13,2,7,15,6,3
42,42,11,4,20,14,10,17,16
43,43,6,15,1,5,4,16,8
44,44,20,7,3,4,8,2,0
45,45,16,1,13,18,3,15,5
46,46,1,19,15,18,0,5,13
47,47,10,3,4,1,13,5,0
48,48,1,3,2,12,7,11,15
