,round,tube,sp,pop_0,final_pop,st_div_H,auc,fc
0,0.0,0.0,2.0,12.0,235.0,-0.0,9183.0,19.58331701390249
1,0.0,0.0,9.0,9.0,175.0,-0.0,6159.0,19.44442283953018
2,0.0,1.0,2.0,12.0,212.0,-0.0,8982.0,17.666651944456714
3,0.0,1.0,9.0,9.0,167.0,-0.0,6077.0,18.555534938294514
4,0.0,2.0,2.0,12.0,186.0,-0.0,9758.0,15.499987083344097
5,0.0,2.0,9.0,9.0,167.0,-0.0,6957.0,18.555534938294514
6,0.0,3.0,2.0,12.0,235.0,-0.0,10436.0,19.58331701390249
7,0.0,3.0,9.0,9.0,152.0,-0.0,5121.0,16.88887012347764
8,0.0,4.0,2.0,12.0,244.0,-0.0,11430.0,20.33331638890301
9,0.0,4.0,9.0,9.0,179.0,-0.0,7504.0,19.88886679014801
10,0.0,5.0,2.0,12.0,257.0,-0.0,12454.0,21.41664881945932
11,0.0,5.0,9.0,9.0,166.0,-0.0,5758.0,18.444423950640054
12,0.0,6.0,2.0,12.0,213.0,-0.0,8801.0,17.74998520834566
13,0.0,6.0,9.0,9.0,154.0,-0.0,6391.0,17.111092098786557
14,0.0,7.0,2.0,12.0,229.0,-0.0,11299.0,19.08331743056881
15,0.0,7.0,9.0,9.0,181.0,-0.0,6727.0,20.111088765456927
16,0.0,8.0,2.0,12.0,226.0,-0.0,8458.0,18.833317638901967
17,0.0,8.0,9.0,9.0,170.0,-0.0,5888.0,18.88886790125789
18,0.0,9.0,2.0,12.0,202.0,-0.0,8558.0,16.833319305567247
19,0.0,9.0,9.0,9.0,207.0,-0.0,7986.0,22.99997444447284
20,1.0,0.0,2.0,9.0,198.0,-0.0,9108.0,21.99997555558272
21,1.0,0.0,9.0,8.0,157.0,-0.0,4244.0,19.624975468780665
22,1.0,1.0,2.0,9.0,230.0,-0.0,12198.0,25.55552716052538
23,1.0,1.0,9.0,8.0,194.0,-0.0,7176.0,24.24996968753789
24,1.0,2.0,2.0,11.0,250.0,-0.0,10351.0,22.727252066134486
25,1.0,2.0,9.0,6.0,164.0,-0.0,5240.0,27.333287777853705
26,1.0,3.0,2.0,14.0,195.0,-0.0,8191.0,13.928561479598944
27,1.0,3.0,9.0,7.0,153.0,-0.0,4449.0,21.85711163269767
28,1.0,4.0,2.0,11.0,210.0,-0.0,9257.0,19.09089173555297
29,1.0,4.0,9.0,9.0,177.0,-0.0,6737.0,19.666644814839096
30,1.0,5.0,2.0,13.0,231.0,-0.0,10903.0,17.76921710060223
31,1.0,5.0,9.0,10.0,183.0,-0.0,6970.0,18.2999817000183
32,1.0,6.0,2.0,7.0,206.0,-0.0,8017.0,29.42852938781516
33,1.0,6.0,9.0,13.0,190.0,-0.0,8619.0,14.615373372789714
34,1.0,7.0,2.0,10.0,239.0,-0.0,7650.0,23.899976100023903
35,1.0,7.0,9.0,10.0,178.0,-0.0,5702.0,17.7999822000178
36,1.0,8.0,2.0,17.0,197.0,-0.0,8722.0,11.588228477512661
37,1.0,8.0,9.0,7.0,186.0,-0.0,6927.0,26.571390612299126
38,1.0,9.0,2.0,9.0,225.0,-0.0,6682.0,24.99997222225309
39,1.0,9.0,9.0,11.0,200.0,-0.0,7553.0,18.181801652907588
40,2.0,0.0,2.0,9.0,194.0,-0.0,9421.0,21.555531604964884
41,2.0,0.0,9.0,7.0,124.0,-0.0,2919.0,17.71426040819942
42,2.0,1.0,2.0,9.0,189.0,-0.0,6727.0,20.999976666692593
43,2.0,1.0,9.0,11.0,180.0,-0.0,7071.0,16.36362148761683
44,2.0,2.0,2.0,11.0,205.0,-0.0,8604.0,18.63634669423028
45,2.0,2.0,9.0,17.0,192.0,-0.0,7955.0,11.294111003464115
46,2.0,3.0,2.0,7.0,208.0,-0.0,7662.0,29.714243265366765
47,2.0,3.0,9.0,9.0,154.0,-0.0,4310.0,17.111092098786557
48,2.0,4.0,2.0,13.0,211.0,-0.0,8799.0,16.230756745571735
49,2.0,4.0,9.0,19.0,178.0,-0.0,7792.0,9.368416121886252
50,2.0,5.0,2.0,11.0,247.0,-0.0,10408.0,22.454525041340872
51,2.0,5.0,9.0,10.0,206.0,-0.0,7691.0,20.5999794000206
52,2.0,6.0,2.0,11.0,212.0,-0.0,9795.0,19.272709752082044
53,2.0,6.0,9.0,4.0,169.0,-0.0,5522.0,42.24989437526406
54,2.0,7.0,2.0,14.0,211.0,-0.0,9970.0,15.071417806130139
55,2.0,7.0,9.0,5.0,165.0,-0.0,4365.0,32.999934000132
56,2.0,8.0,2.0,6.0,246.0,-0.0,10231.0,40.999931666780554
57,2.0,8.0,9.0,16.0,198.0,-0.0,8635.0,12.374992265629833
58,2.0,9.0,2.0,12.0,226.0,-0.0,9378.0,18.833317638901967
59,2.0,9.0,9.0,12.0,183.0,-0.0,6809.0,15.249987291677257
60,3.0,0.0,2.0,12.0,213.0,-0.0,8541.0,17.74998520834566
61,3.0,0.0,9.0,8.0,187.0,-0.0,6649.0,23.374970781286525
62,3.0,1.0,2.0,9.0,219.0,-0.0,6790.0,24.333306296326338
63,3.0,1.0,9.0,12.0,154.0,-0.0,4997.0,12.833322638897801
