,round,tube,tox,amount
0,0,0,0,700
1,0,0,1,700
2,0,0,2,700
3,0,0,3,700
4,0,0,4,0
5,0,0,5,700
6,0,0,6,700
7,0.0,0.0,7.0,183.49488529609764
8,0,0,8,700
9,0,0,9,0
10,0.0,1.0,0.0,560.4373402485593
11,0,1,1,700
12,0,1,2,700
13,0,1,3,0
14,0,1,4,0
15,0,1,5,700
16,0,1,6,700
17,0.0,1.0,7.0,242.38474093281155
18,0,1,8,0
19,0,1,9,0
20,0,2,0,700
21,0,2,1,700
22,0,2,2,700
23,0.0,2.0,3.0,514.4534527101514
24,0,2,4,0
25,0,2,5,700
26,0.0,2.0,6.0,592.8298225928504
27,0.0,2.0,7.0,331.9432009162965
28,0.0,2.0,8.0,493.5177222511793
29,0,2,9,0
30,0,3,0,0
31,0.0,3.0,1.0,392.76041792465026
32,0,3,2,700
33,0,3,3,0
34,0,3,4,0
35,0,3,5,700
36,0,3,6,700
37,0,3,7,700
38,0,3,8,0
39,0,3,9,0
40,0,4,0,0
41,0,4,1,0
42,0,4,2,700
43,0,4,3,700
44,0,4,4,0
45,0,4,5,700
46,0,4,6,0
47,0,4,7,0
48,0,4,8,700
49,0,4,9,0
50,0.0,5.0,0.0,225.67152077040458
51,0.0,5.0,1.0,684.6647296641578
52,0.0,5.0,2.0,437.0108119380006
53,0,5,3,0
54,0.0,5.0,4.0,0.0
55,0,5,5,700
56,0,5,6,700
57,0.0,5.0,7.0,691.2460896225317
58,0,5,8,0
59,0,5,9,700
60,0,6,0,700
61,0.0,6.0,1.0,543.5593297847724
62,0.0,6.0,2.0,428.27989670183416
63,0,6,3,700
64,0,6,4,700
65,0,6,5,700
66,0.0,6.0,6.0,697.5395498196294
67,0,6,7,700
68,0,6,8,700
69,0,6,9,700
70,0,7,0,700
71,0,7,1,700
72,0,7,2,700
73,0,7,3,700
74,0,7,4,700
75,0,7,5,700
76,0,7,6,700
77,0,7,7,700
78,0,7,8,700
79,0,7,9,700
80,0.0,8.0,0.0,483.67339457325676
81,0.0,8.0,1.0,686.1701669311477
82,0.0,8.0,2.0,461.2425174838886
83,0,8,3,700
84,0.0,8.0,4.0,323.6417284101925
85,0,8,5,700
86,0,8,6,700
87,0.0,8.0,7.0,692.0102720265721
88,0,8,8,700
89,0,8,9,700
90,0.0,9.0,0.0,523.313285783778
91,0,9,1,700
92,0,9,2,700
93,0,9,3,0
94,0,9,4,0
95,0,9,5,700
96,0,9,6,700
97,0.0,9.0,7.0,312.33265954472824
98,0,9,8,0
99,0,9,9,0
100,0,10,0,700
101,0,10,1,700
102,0,10,2,700
103,0.0,10.0,3.0,525.4893787753733
104,0,10,4,0
105,0,10,5,700
106,0.0,10.0,6.0,599.4719629230667
107,0.0,10.0,7.0,316.3138843732799
108,0.0,10.0,8.0,505.0488389380576
109,0,10,9,0
110,0,11,0,700
111,0.0,11.0,1.0,546.5170470549887
112,0.0,11.0,2.0,436.58655091637263
113,0,11,3,700
114,0,11,4,700
115,0,11,5,700
116,0.0,11.0,6.0,697.5951356033343
117,0,11,7,700
118,0,11,8,700
119,0,11,9,700
120,0,12,0,700
121,0.0,12.0,1.0,525.0735505161505
122,0.0,12.0,2.0,402.25615263400675
123,0.0,12.0,3.0,395.0148503499705
124,0.0,12.0,4.0,494.1399497620141
125,0,12,5,700
126,0.0,12.0,6.0,523.0492825129866
127,0,12,7,700
128,0.0,12.0,8.0,364.65551699589196
129,0,12,9,700
130,0,13,0,0
131,0.0,13.0,1.0,120.56080547322857
132,0,13,2,700
133,0.0,13.0,3.0,177.1265543046328
134,0,13,4,700
135,0,13,5,700
136,0,13,6,700
137,0,13,7,700
138,0,13,8,0
139,0,13,9,0
140,0,14,0,700
141,0.0,14.0,1.0,548.0198965622474
142,0.0,14.0,2.0,439.4842609485593
143,0,14,3,700
144,0,14,4,700
145,0,14,5,700
146,0.0,14.0,6.0,697.6202225554613
147,0,14,7,700
148,0,14,8,700
149,0,14,9,700
150,0,15,0,700
151,0,15,1,700
152,0,15,2,700
153,0.0,15.0,3.0,367.8735219794971
154,0.0,15.0,4.0,473.3318965380729
155,0,15,5,700
156,0.0,15.0,6.0,509.32306482886855
157,0,15,7,700
158,0.0,15.0,8.0,331.13603699992456
159,0,15,9,700
160,0,16,0,700
161,0,16,1,700
162,0,16,2,700
163,0.0,16.0,3.0,381.21940289884384
164,0.0,16.0,4.0,483.08203548854556
165,0,16,5,700
166,0.0,16.0,6.0,515.9293637135731
167,0,16,7,700
168,0.0,16.0,8.0,344.60096059550835
169,0,16,9,700
170,0,17,0,700
171,0,17,1,700
172,0,17,2,700
173,0,17,3,700
174,0,17,4,0
175,0,17,5,700
176,0,17,6,700
177,0.0,17.0,7.0,195.27212462174907
178,0,17,8,700
179,0,17,9,0
180,0,18,0,700
181,0,18,1,700
182,0,18,2,700
183,0,18,3,700
184,0,18,4,0
185,0,18,5,700
186,0,18,6,700
187,0.0,18.0,7.0,182.38939323921565
188,0,18,8,700
189,0,18,9,0
190,0,19,0,700
191,0,19,1,700
192,0,19,2,700
193,0,19,3,700
194,0,19,4,0
195,0,19,5,700
196,0,19,6,700
197,0.0,19.0,7.0,209.54056294939315
198,0,19,8,700
199,0,19,9,0
200,0,20,0,700
201,0,20,1,700
202,0,20,2,700
203,0,20,3,700
204,0,20,4,0
205,0,20,5,700
206,0,20,6,700
207,0.0,20.0,7.0,189.8572638535566
208,0,20,8,700
209,0,20,9,0
