,round,tube0,tube1,tube2
0,0,1,6,5
1,1,1,4,5
2,2,3,5,2
3,3,5,7,3
4,4,8,1,4
5,5,4,7,0
6,6,2,4,3
7,7,7,8,3
8,8,7,4,2
9,9,9,6,2
10,10,4,7,8
11,11,6,5,4
12,12,9,2,1
13,13,5,4,3
14,14,8,3,1
15,15,6,3,7
16,16,0,6,8
17,17,3,4,6
18,18,9,1,8
19,19,3,7,0
20,20,7,6,1
21,21,4,9,3
22,22,6,5,0
23,23,5,1,6
