,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,15,16,11,12,9,2
1,1,1,18,13,19,5,12,3
2,2,1,18,16,20,6,11,2
3,3,17,16,15,9,13,8,10
4,4,2,8,6,20,12,18,16
5,5,14,18,9,6,8,7,5
6,6,19,12,0,18,14,4,15
7,7,1,11,7,3,4,20,0
8,8,18,12,7,16,6,4,0
9,9,16,5,19,0,18,2,3
10,10,17,19,1,2,4,3,7
11,11,3,8,7,11,14,6,1
12,12,0,11,1,10,12,9,8
13,13,0,4,11,20,5,12,6
14,14,19,16,2,0,6,3,12
15,15,11,19,5,16,0,1,4
16,16,17,15,7,9,16,11,14
17,17,20,2,1,7,4,10,11
18,18,4,20,11,8,13,2,7
19,19,1,3,15,19,0,17,18
20,20,1,12,9,15,6,0,4
21,21,3,20,7,16,10,18,11
22,22,11,20,7,1,3,4,19
23,23,3,14,17,13,5,12,0
24,24,20,1,13,5,8,0,15
25,25,3,17,4,0,1,13,9
26,26,3,5,6,13,17,12,20
27,27,6,8,12,17,1,4,0
28,28,5,13,17,10,20,7,11
29,29,20,15,11,6,12,3,5
30,30,0,3,18,10,11,7,20
31,31,6,12,2,15,13,5,4
32,32,14,13,20,5,7,2,3
33,33,3,18,20,14,9,0,6
34,34,2,16,18,19,0,17,9
35,35,2,7,9,13,18,4,17
36,36,5,4,17,1,16,10,7
37,37,4,13,12,5,8,16,14
38,38,11,3,8,18,2,15,9
39,39,0,1,19,11,5,14,8
40,40,16,7,8,15,5,17,3
41,41,13,7,17,10,12,11,15
42,42,6,19,8,2,0,13,14
43,43,2,9,14,1,7,0,6
44,44,7,13,1,18,0,11,17
45,45,3,15,7,20,6,2,5
46,46,16,6,20,8,2,13,12
47,47,15,19,18,8,17,13,4
48,48,3,18,16,7,17,12,11
