,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,2,19,6,4,20,12,10
1,1,17,13,16,15,0,19,3
2,2,9,18,20,11,7,3,2
3,3,10,15,7,14,19,12,5
4,4,16,1,3,17,10,0,20
5,5,2,12,6,7,8,20,17
6,6,8,20,12,13,16,15,9
7,7,13,0,18,9,10,6,7
8,8,1,19,15,0,16,8,6
9,9,14,18,7,19,11,3,16
10,10,13,7,8,15,6,14,12
11,11,4,2,15,14,1,0,9
12,12,1,18,12,7,17,10,19
13,13,9,1,15,2,10,14,20
14,14,13,0,20,19,14,3,16
15,15,17,6,14,3,0,10,8
16,16,5,13,14,4,17,9,12
17,17,9,11,20,15,0,19,5
18,18,11,19,14,15,17,8,10
19,19,15,6,14,1,0,17,11
20,20,11,20,1,12,13,5,14
21,21,8,20,18,17,12,2,0
22,22,8,13,17,1,20,6,11
23,23,18,10,5,9,16,12,17
24,24,3,1,19,2,7,13,5
25,25,13,2,4,16,15,7,5
26,26,1,16,8,12,14,15,10
27,27,8,13,9,12,11,7,15
28,28,12,8,6,10,13,0,1
29,29,9,19,8,2,5,10,15
30,30,18,11,9,10,3,20,7
31,31,4,16,17,2,12,14,9
32,32,15,4,3,18,11,20,8
33,33,14,1,20,13,10,19,11
34,34,4,3,0,9,20,13,14
35,35,0,15,19,13,5,11,9
36,36,7,8,4,3,16,9,15
37,37,18,20,0,6,3,2,7
38,38,19,15,8,17,13,1,5
39,39,0,6,19,4,18,5,9
40,40,13,11,18,4,17,19,8
41,41,20,10,8,2,18,3,9
42,42,15,6,14,5,20,18,8
43,43,20,0,16,6,18,5,17
44,44,0,19,12,11,3,2,7
45,45,12,5,4,3,16,8,11
46,46,14,16,2,11,6,12,0
47,47,2,0,7,20,8,9,13
48,48,5,4,17,0,15,12,2
