,round,tube0,tube1,tube2
0,0,2,3,5
1,1,2,4,7
2,2,7,5,4
3,3,1,3,2
4,4,1,2,9
5,5,7,1,0
6,6,7,6,3
7,7,6,9,7
8,8,6,8,4
9,9,3,9,0
10,10,7,5,1
11,11,2,5,1
12,12,9,4,7
13,13,5,3,9
14,14,1,2,6
15,15,0,7,6
16,16,8,2,7
17,17,1,3,4
18,18,6,8,0
19,19,7,9,2
20,20,5,6,1
21,21,0,3,1
22,22,6,5,4
23,23,9,2,4
