,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,15,16,13,8,20,10,2
1,1,15,14,8,9,13,11,20
2,2,12,1,7,5,9,13,11
3,3,1,19,0,20,17,18,13
4,4,14,4,10,8,2,7,20
5,5,8,14,1,9,15,11,0
6,6,15,13,7,12,9,20,1
7,7,10,20,15,13,14,17,18
8,8,14,9,15,11,7,0,13
9,9,4,3,16,11,19,13,14
10,10,15,3,14,0,9,4,13
11,11,20,19,16,8,18,5,6
12,12,16,3,18,19,11,9,1
13,13,1,14,9,8,2,4,20
14,14,20,5,11,10,3,4,19
15,15,6,13,9,1,10,7,11
16,16,2,19,8,7,18,6,1
17,17,9,15,10,11,5,8,2
18,18,4,18,7,17,0,1,16
19,19,1,20,11,12,19,4,0
20,20,9,18,4,0,1,11,17
21,21,5,13,3,2,9,18,10
22,22,16,18,19,20,4,13,10
23,23,13,2,4,7,16,1,15
24,24,7,10,5,20,11,2,4
25,25,12,6,18,11,13,7,4
26,26,20,11,7,15,5,19,17
27,27,15,6,7,18,8,16,3
28,28,14,1,10,19,4,15,0
29,29,0,15,16,9,11,18,5
30,30,5,18,6,3,8,9,12
31,31,19,7,6,20,11,3,15
32,32,16,5,13,7,19,11,12
33,33,15,16,3,10,6,19,4
34,34,4,18,0,8,3,13,1
35,35,13,2,9,17,12,15,6
36,36,5,11,14,15,10,19,2
37,37,15,7,0,5,2,16,1
38,38,14,9,16,6,17,20,18
39,39,13,16,20,4,8,6,3
40,40,8,15,4,14,0,11,7
41,41,6,0,15,2,16,3,12
42,42,2,19,6,11,13,20,10
43,43,2,0,4,3,20,18,9
44,44,7,2,11,15,10,9,19
45,45,9,3,5,11,10,2,1
46,46,4,11,7,17,6,20,2
47,47,11,13,10,2,5,12,6
48,48,5,6,14,9,17,10,15
