,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,5,19,14,2,4,16,12
1,1,4,6,18,8,11,5,17
2,2,11,5,15,16,17,1,12
3,3,11,8,19,9,15,5,0
4,4,7,2,12,16,0,6,3
5,5,18,17,11,15,5,2,7
6,6,2,13,0,7,14,11,8
7,7,10,19,3,4,14,16,1
8,8,6,4,14,12,18,10,17
9,9,9,6,10,1,8,18,7
10,10,16,8,9,6,20,12,13
11,11,4,12,3,9,16,13,1
12,12,5,9,18,13,0,8,1
13,13,8,9,2,7,20,1,4
14,14,14,6,19,0,12,9,13
15,15,5,14,6,2,4,9,18
16,16,14,20,15,16,13,1,11
17,17,18,20,8,3,2,13,19
18,18,19,18,14,5,3,10,16
19,19,10,2,9,20,0,1,13
20,20,6,17,9,1,13,16,7
21,21,20,17,19,12,4,9,6
22,22,12,20,15,7,13,6,5
23,23,2,10,7,13,18,8,17
24,24,19,9,14,11,8,7,1
25,25,11,10,13,9,4,6,18
26,26,2,0,10,14,19,8,9
27,27,11,3,9,4,19,1,16
28,28,14,6,5,19,15,20,10
29,29,13,5,9,2,0,14,17
30,30,13,3,16,6,4,5,10
31,31,17,3,0,19,16,6,20
32,32,13,6,8,17,7,10,19
33,33,9,15,1,0,6,5,3
34,34,20,2,17,4,18,14,1
35,35,3,4,2,19,13,12,0
36,36,13,6,16,19,1,10,7
37,37,17,12,10,11,18,19,20
38,38,19,6,13,8,12,9,11
39,39,7,16,4,17,1,3,10
40,40,0,18,9,19,17,3,12
41,41,4,7,17,2,16,5,12
42,42,11,20,6,15,12,1,17
43,43,5,16,4,9,10,8,20
44,44,12,0,18,4,11,7,16
45,45,11,0,4,5,14,19,17
46,46,11,13,8,5,0,6,2
47,47,10,20,19,3,15,2,6
48,48,5,15,18,17,10,14,11
