,round,tube0,tube1,tube2
0,0,9,1,3
1,1,9,8,7
2,2,9,1,6
3,3,2,6,3
4,4,2,6,5
5,5,2,8,4
6,6,2,6,9
7,7,8,5,1
8,8,5,9,8
9,9,4,7,8
10,10,9,1,8
11,11,2,9,0
12,12,6,4,0
13,13,5,4,7
14,14,8,9,2
15,15,5,1,3
16,16,1,7,8
17,17,6,4,3
18,18,5,2,0
19,19,7,9,4
20,20,8,3,2
21,21,3,7,5
22,22,9,8,1
23,23,5,1,6
