,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,18,0,13,3,19,6
1,1,0,12,17,9,10,4,15
2,2,6,14,2,8,10,9,7
3,3,4,12,8,0,16,3,18
4,4,17,10,5,1,8,0,2
5,5,18,11,3,16,5,12,7
6,6,2,14,10,0,1,4,3
7,7,0,14,1,10,8,20,19
8,8,20,5,10,9,1,12,14
9,9,19,17,0,11,15,14,6
10,10,5,9,4,0,7,10,18
11,11,13,1,14,3,5,9,6
12,12,11,3,18,19,0,16,20
13,13,6,11,15,20,0,3,10
14,14,19,16,9,0,4,20,5
15,15,14,10,16,1,13,12,4
16,16,5,13,16,6,7,8,3
17,17,12,19,2,5,7,17,3
18,18,15,0,19,5,7,4,3
19,19,15,11,1,20,6,5,13
20,20,3,10,14,9,2,1,11
21,21,0,5,12,8,3,4,11
22,22,9,12,11,20,13,7,10
23,23,5,14,8,10,6,13,19
24,24,0,2,15,7,10,8,11
25,25,6,4,9,11,15,1,19
26,26,15,3,17,18,6,5,2
27,27,1,9,0,19,15,13,12
28,28,20,12,3,15,0,8,9
29,29,17,5,19,15,10,6,13
30,30,11,14,15,8,3,18,9
31,31,2,19,20,5,0,4,3
32,32,9,6,20,15,11,4,14
33,33,10,4,15,16,18,17,20
34,34,6,17,13,14,8,11,2
35,35,7,14,8,20,9,4,6
36,36,15,20,11,13,16,12,9
37,37,4,16,7,10,11,9,18
38,38,7,8,18,0,4,5,10
39,39,14,7,16,6,11,3,0
40,40,8,12,1,2,3,5,13
41,41,0,8,19,4,6,1,18
42,42,6,7,4,17,15,10,18
43,43,15,17,3,11,9,8,14
44,44,12,19,14,6,3,0,9
45,45,8,3,17,18,13,6,11
46,46,16,3,7,17,2,0,9
47,47,7,19,9,14,1,10,11
48,48,3,7,19,1,10,11,15
