,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,11,16,4,5,15,20
1,1,18,5,16,12,15,8,11
2,2,11,8,13,5,0,2,14
3,3,17,15,5,10,13,6,4
4,4,12,19,11,8,17,15,9
5,5,4,14,5,7,13,16,1
6,6,16,2,20,5,4,11,14
7,7,4,18,7,15,17,1,19
8,8,20,11,14,4,6,12,1
9,9,12,15,5,14,13,2,7
10,10,11,15,1,20,16,12,3
11,11,18,13,19,6,9,5,8
12,12,18,15,13,9,10,11,14
13,13,18,8,7,12,16,10,4
14,14,8,16,9,13,11,14,17
15,15,1,20,4,10,7,12,8
16,16,5,7,6,2,15,0,3
17,17,20,14,5,15,1,13,19
18,18,10,5,4,18,1,7,11
19,19,0,18,2,11,20,12,19
20,20,9,6,18,0,1,11,13
21,21,3,6,10,19,0,12,15
22,22,12,7,8,15,5,18,14
23,23,8,16,20,18,2,10,15
24,24,18,19,9,8,0,15,11
25,25,18,1,4,15,2,16,6
26,26,9,13,11,16,2,17,6
27,27,5,6,1,8,18,2,13
28,28,2,4,0,3,7,13,18
29,29,0,13,7,5,14,4,16
30,30,3,0,6,15,10,12,14
31,31,7,10,13,9,1,2,14
32,32,20,8,3,11,14,1,19
33,33,1,4,9,19,11,16,0
34,34,0,6,18,12,5,4,1
35,35,14,17,10,2,19,0,20
36,36,4,18,6,15,9,1,17
37,37,5,14,11,4,2,15,0
38,38,14,1,5,3,12,17,20
39,39,13,8,9,3,5,4,7
40,40,9,2,5,12,4,8,13
41,41,2,18,8,12,16,17,0
42,42,17,2,13,12,11,4,14
43,43,1,12,0,14,4,11,15
44,44,14,12,15,16,3,11,20
45,45,16,19,11,5,0,9,4
46,46,4,18,20,8,11,10,1
47,47,2,15,3,16,13,9,14
48,48,4,14,3,7,2,10,5
