,round,tube0,tube1,tube2
0,0,0,5,3
1,1,1,2,7
2,2,7,3,2
3,3,6,9,1
4,4,2,1,0
5,5,6,4,1
6,6,3,4,0
7,7,5,4,0
8,8,0,3,9
9,9,9,7,3
10,10,5,0,2
11,11,6,1,9
12,12,3,4,8
13,13,2,4,6
14,14,3,7,8
15,15,2,3,9
16,16,6,3,7
17,17,4,9,1
18,18,9,0,4
19,19,4,6,7
20,20,8,6,4
21,21,4,5,3
22,22,0,1,2
23,23,2,0,9
