,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,13,3,8,4,1,0,9
1,1,1,4,8,2,10,20,11
2,2,4,0,6,13,3,18,12
3,3,18,12,11,10,7,15,1
4,4,3,12,19,14,11,20,7
5,5,6,19,0,1,20,10,12
6,6,7,11,19,17,13,0,15
7,7,5,17,4,18,2,8,7
8,8,20,9,17,5,18,1,19
9,9,17,1,12,15,11,13,2
10,10,4,6,7,14,12,0,16
11,11,4,20,8,12,17,15,9
12,12,6,7,5,1,0,17,9
13,13,10,14,18,1,8,0,17
14,14,15,1,8,18,14,16,3
15,15,4,3,5,14,11,8,20
16,16,1,8,7,10,14,5,12
17,17,3,12,4,0,11,19,7
18,18,17,20,8,9,12,5,11
19,19,18,12,0,8,13,14,20
20,20,10,16,15,6,5,8,7
21,21,11,3,4,18,9,16,14
22,22,9,19,0,13,17,12,16
23,23,1,14,15,20,6,11,16
24,24,11,8,7,20,6,2,0
25,25,10,14,18,7,12,9,3
26,26,14,11,2,4,6,3,17
27,27,5,12,13,20,11,14,9
28,28,20,2,13,6,8,14,16
29,29,12,10,4,13,0,9,19
30,30,9,18,11,4,8,12,20
31,31,17,5,7,20,19,3,0
32,32,3,19,8,14,6,13,15
33,33,18,5,17,0,19,3,4
34,34,3,11,13,20,6,14,9
35,35,14,0,2,12,5,6,10
36,36,19,11,9,17,13,10,4
37,37,17,6,20,10,14,18,3
38,38,13,16,20,17,5,8,1
39,39,9,18,5,10,4,3,15
40,40,15,16,3,19,12,11,9
41,41,19,14,6,17,2,9,1
42,42,2,8,11,9,12,18,13
43,43,7,12,5,9,14,4,11
44,44,6,2,12,1,0,15,14
45,45,18,3,20,2,4,7,5
46,46,1,7,18,5,15,6,10
47,47,2,3,0,14,6,7,1
48,48,15,4,17,11,6,7,3
