,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,16,5,10,17,6,11
1,1,7,6,10,19,3,1,4
2,2,6,12,14,15,1,13,11
3,3,7,9,5,6,11,16,0
4,4,18,20,17,8,13,2,6
5,5,10,15,14,8,11,0,19
6,6,12,14,18,2,16,13,17
7,7,15,9,2,14,18,0,20
8,8,12,17,4,6,10,3,0
9,9,13,9,6,0,12,7,14
10,10,4,0,15,7,10,12,14
11,11,7,16,12,18,20,6,8
12,12,14,9,20,3,6,15,12
13,13,14,11,1,0,16,15,17
14,14,5,0,3,6,13,7,9
15,15,7,14,2,5,12,11,4
16,16,16,17,18,1,9,15,6
17,17,5,0,2,6,7,9,18
18,18,0,20,1,19,6,17,14
19,19,2,13,14,11,10,16,7
20,20,12,16,6,13,18,8,3
21,21,10,14,1,16,12,13,2
22,22,19,2,8,1,4,9,13
23,23,5,8,16,0,4,9,11
24,24,16,4,19,11,2,14,10
25,25,4,8,10,1,14,6,15
26,26,7,3,2,8,20,1,4
27,27,18,8,19,11,7,4,15
28,28,8,20,0,13,5,19,18
29,29,14,8,2,3,6,16,10
30,30,7,0,10,17,2,18,19
31,31,9,7,10,8,13,15,0
32,32,6,0,3,7,18,10,2
33,33,6,10,8,5,3,4,0
34,34,13,1,18,5,4,12,17
35,35,0,1,5,8,14,3,17
36,36,11,5,16,2,13,17,1
37,37,16,0,12,14,10,13,19
38,38,15,4,17,14,8,19,0
39,39,8,5,10,7,17,12,1
40,40,16,3,13,18,15,20,4
41,41,13,10,5,16,18,3,6
42,42,8,18,19,6,15,3,12
43,43,6,11,5,8,9,16,1
44,44,17,6,3,18,13,5,2
45,45,15,4,18,12,1,2,9
46,46,3,19,10,13,6,8,16
47,47,0,6,2,14,18,16,3
48,48,19,7,6,14,17,3,15
