,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,19,0,11,7,9,14
1,1,10,4,2,20,8,6,14
2,2,0,12,2,7,8,9,16
3,3,3,12,20,18,19,14,4
4,4,10,0,11,3,17,16,14
5,5,2,3,4,8,13,20,10
6,6,16,0,8,20,17,1,4
7,7,15,6,1,17,3,14,0
8,8,13,0,15,10,16,9,11
9,9,19,7,2,3,4,12,13
10,10,19,0,10,17,1,8,7
11,11,10,20,4,7,6,14,13
12,12,19,5,11,8,18,20,15
13,13,20,5,7,11,3,4,16
14,14,9,4,13,7,14,6,17
15,15,13,8,1,6,20,17,15
16,16,19,0,11,3,10,14,6
17,17,20,9,14,4,11,10,5
18,18,18,5,9,12,8,0,2
19,19,11,6,3,18,4,17,5
20,20,16,17,15,1,18,14,3
21,21,19,3,20,7,4,18,9
22,22,4,11,19,0,1,15,5
23,23,0,14,11,17,5,4,7
24,24,10,20,9,8,12,16,11
25,25,16,1,9,0,20,10,6
26,26,9,11,1,10,6,3,20
27,27,20,6,10,2,18,16,5
28,28,7,16,18,10,1,20,11
29,29,13,12,10,8,18,20,14
30,30,9,17,6,10,12,13,2
31,31,15,14,2,20,10,6,4
32,32,6,1,2,15,10,12,9
33,33,4,11,17,19,1,12,3
34,34,3,15,16,14,17,2,11
35,35,17,16,9,19,7,14,3
36,36,16,18,2,15,5,19,3
37,37,17,1,3,13,12,0,6
38,38,10,9,4,16,2,15,11
39,39,12,13,7,4,15,0,1
40,40,9,7,5,2,10,0,8
41,41,3,16,20,11,2,4,7
42,42,15,0,3,20,8,5,19
43,43,1,10,19,2,4,13,7
44,44,18,12,16,14,11,1,5
45,45,19,3,4,12,13,17,2
46,46,17,16,2,10,8,13,20
47,47,3,16,19,4,8,9,13
48,48,4,13,14,19,2,9,7
