,round,tube,sp,pop_0,final_pop,st_div_H,auc,fc
0,0.0,0.0,3.0,14.0,282.0,0.674699370027759,17061.0,20.14284275511232
1,0.0,0.0,4.0,14.0,49.0,0.6575285638010246,3269.0,3.4999975000017858
2,0.0,0.0,5.0,8.0,304.0,0.44701436557031515,18137.0,37.99995250005938
3,0.0,0.0,9.0,13.0,135.0,-0.0,10345.0,10.384607396455849
4,0.0,0.0,12.0,17.0,6.0,-0.0,700.0,0.3529409688582536
5,0.0,0.0,14.0,6.0,2.0,-0.0,293.0,0.33333277777870374
6,0.0,1.0,3.0,14.0,277.0,0.678682484276075,16898.0,19.78570015307132
7,0.0,1.0,4.0,14.0,62.0,0.5710227109429162,4229.0,4.428568265308382
8,0.0,1.0,5.0,8.0,296.0,0.6799406565303493,18958.0,36.99995375005781
9,0.0,1.0,9.0,13.0,142.0,-0.0,10090.0,10.923068520716523
10,0.0,1.0,12.0,17.0,4.0,-0.0,517.0,0.23529397923883574
11,0.0,1.0,14.0,6.0,2.0,-0.0,380.0,0.33333277777870374
12,0.0,2.0,3.0,14.0,232.0,0.6929985406149266,13630.0,16.571416734702332
13,0.0,2.0,4.0,14.0,43.0,0.686371452146747,3196.0,3.0714263775525876
14,0.0,2.0,5.0,8.0,422.0,0.692428246322039,28262.0,52.749934062582426
15,0.0,2.0,9.0,13.0,152.0,-0.0,11136.0,11.69229869823177
16,0.0,2.0,12.0,17.0,2.0,-0.0,408.0,0.11764698961941787
17,0.0,2.0,14.0,6.0,3.0,-0.0,262.0,0.4999991666680556
18,0.0,3.0,3.0,14.0,313.0,0.6686479438488957,19125.0,22.35712688776651
19,0.0,3.0,4.0,14.0,19.0,0.6806294878916634,1435.0,1.3571418877557946
20,0.0,3.0,5.0,8.0,543.0,0.611020261434366,31036.0,67.87491515635605
21,0.0,3.0,9.0,13.0,158.0,-0.0,10787.0,12.15383680474092
22,0.0,3.0,12.0,17.0,4.0,-0.0,550.0,0.23529397923883574
23,0.0,3.0,14.0,6.0,3.0,-0.0,323.0,0.4999991666680556
24,0.0,4.0,3.0,14.0,184.0,0.6232117636547544,11885.0,13.142847755108747
25,0.0,4.0,4.0,14.0,57.0,0.6093704781237936,3537.0,4.071425663267384
