,round,tube0,tube1,tube2
0,0,6,9,2
1,1,1,2,0
2,2,4,0,1
3,3,5,0,9
4,4,8,6,7
5,5,7,3,4
6,6,9,7,3
7,7,5,1,4
8,8,4,1,7
9,9,2,0,6
10,10,5,4,7
11,11,7,0,9
12,12,6,4,3
13,13,4,1,9
14,14,9,7,5
15,15,0,2,4
16,16,6,9,7
17,17,3,9,2
18,18,7,6,4
19,19,8,4,0
20,20,3,4,5
21,21,2,6,8
22,22,8,9,2
23,23,6,0,8
