,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,3,9,1,20,15,17,2
1,1,6,10,8,4,19,12,11
2,2,15,6,10,7,4,14,8
3,3,1,10,12,7,6,0,14
4,4,7,12,5,20,9,14,4
5,5,1,4,6,3,14,9,8
6,6,15,20,4,13,17,5,19
7,7,12,19,11,18,8,16,13
8,8,3,8,9,20,17,14,4
9,9,9,1,16,12,4,6,5
10,10,17,15,3,5,7,4,9
11,11,16,1,2,8,17,0,4
12,12,3,10,0,18,1,5,13
13,13,0,5,4,1,11,12,9
14,14,12,0,19,13,11,17,5
15,15,7,4,2,16,5,18,3
16,16,7,6,5,0,15,18,13
17,17,6,19,7,2,4,9,11
18,18,19,7,1,12,16,8,15
19,19,15,10,16,19,8,14,0
20,20,16,8,12,9,4,3,7
21,21,4,9,1,17,12,16,8
22,22,4,1,7,8,3,13,6
23,23,10,0,1,12,14,17,15
24,24,15,13,9,7,5,10,4
25,25,18,20,0,7,2,19,3
26,26,12,15,14,3,1,17,20
27,27,13,17,9,3,7,4,5
28,28,5,13,10,0,19,9,14
29,29,10,1,0,12,9,15,16
30,30,6,4,15,2,10,11,14
31,31,3,10,6,8,7,14,0
32,32,10,9,18,11,5,8,1
33,33,12,3,5,8,10,4,0
34,34,13,9,1,4,11,12,2
35,35,11,4,8,18,10,16,17
36,36,1,0,15,14,2,13,18
37,37,19,2,13,11,0,3,5
38,38,0,9,3,5,2,19,12
39,39,10,0,4,7,1,13,3
40,40,8,16,9,0,17,11,2
41,41,1,5,17,11,6,7,3
42,42,19,2,15,7,1,5,3
43,43,4,14,3,11,12,13,20
44,44,18,17,12,11,8,5,16
45,45,20,10,9,15,18,1,5
46,46,14,4,17,1,11,18,16
47,47,5,15,13,6,3,11,2
48,48,9,19,20,7,1,0,17
