,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,16,14,8,13,12,7,18
1,1,15,8,1,19,17,18,4
2,2,7,3,11,15,14,9,19
3,3,3,6,16,0,1,2,18
4,4,3,1,17,12,6,18,16
5,5,5,4,18,0,13,1,17
6,6,1,20,14,3,19,2,0
7,7,17,20,18,2,5,10,3
8,8,7,2,4,20,16,0,15
9,9,20,15,14,6,18,0,2
10,10,6,18,10,7,20,5,15
11,11,10,20,0,12,18,3,7
12,12,10,3,7,20,9,14,4
13,13,8,0,17,15,11,4,7
14,14,1,5,20,17,8,14,0
15,15,6,2,13,0,20,11,9
16,16,6,2,11,4,10,18,7
17,17,2,14,16,19,7,15,18
18,18,1,11,8,4,2,17,10
19,19,10,14,20,13,4,1,16
20,20,6,17,20,5,4,11,19
21,21,16,9,2,20,5,17,10
22,22,18,1,3,9,2,17,13
23,23,3,13,10,8,20,17,2
24,24,0,11,2,9,6,12,17
25,25,0,7,8,4,17,1,6
26,26,6,11,1,9,4,20,5
27,27,1,7,9,11,8,3,2
28,28,16,4,19,18,1,2,9
29,29,0,8,18,17,11,12,3
30,30,0,14,2,10,1,20,18
31,31,19,1,9,8,20,16,14
32,32,18,20,10,14,11,1,2
33,33,12,19,2,6,10,11,15
34,34,16,4,8,18,11,15,20
35,35,3,5,7,16,17,12,19
36,36,6,11,12,14,19,3,5
37,37,15,0,13,7,6,17,9
38,38,16,19,9,12,3,14,15
39,39,17,11,18,8,14,15,20
40,40,18,15,9,1,11,4,8
41,41,9,20,1,3,2,5,15
42,42,1,5,15,13,19,2,0
43,43,12,20,7,15,13,2,9
44,44,5,0,15,8,10,20,17
45,45,1,17,0,14,12,5,19
46,46,3,12,6,18,14,0,15
47,47,3,0,1,2,17,14,20
48,48,4,17,13,5,2,16,7
