,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,6,16,17,3,9,20,4
1,1,8,0,2,6,16,11,20
2,2,8,18,7,10,5,19,3
3,3,2,11,9,14,0,16,12
4,4,18,12,17,13,7,11,20
5,5,1,12,13,19,4,15,6
6,6,1,8,17,0,9,5,3
7,7,13,8,11,7,6,19,20
8,8,2,18,20,4,1,8,12
9,9,11,10,8,12,14,18,1
10,10,11,8,10,12,2,5,18
11,11,15,18,3,9,16,2,0
12,12,17,5,12,16,18,20,14
13,13,12,6,11,8,7,20,16
14,14,20,13,10,15,19,3,0
15,15,3,20,11,15,4,14,2
16,16,16,19,5,8,2,7,9
17,17,1,7,10,13,8,4,17
18,18,19,14,2,9,16,20,3
19,19,14,7,20,5,3,9,16
20,20,11,18,8,10,0,19,5
21,21,16,15,19,5,2,9,12
22,22,9,6,19,12,10,5,15
23,23,10,12,13,3,9,8,2
24,24,16,10,5,14,18,11,8
25,25,3,0,18,19,12,6,20
26,26,11,20,12,7,5,13,6
27,27,3,6,5,8,2,1,20
28,28,19,5,14,9,7,13,18
29,29,17,14,18,12,4,2,1
30,30,13,0,4,15,16,5,19
31,31,2,3,19,18,10,0,5
32,32,1,13,20,15,12,9,14
33,33,20,6,17,19,7,16,11
34,34,3,10,8,9,12,1,0
35,35,17,19,11,13,8,15,9
36,36,18,14,6,17,11,19,20
37,37,20,2,10,8,11,7,13
38,38,14,0,5,18,4,11,12
39,39,6,16,13,14,10,17,9
40,40,14,4,2,6,16,18,10
41,41,7,8,0,1,11,10,3
42,42,17,18,15,14,10,16,4
43,43,4,19,9,16,8,18,11
44,44,18,19,16,17,7,0,12
45,45,13,14,6,7,4,18,20
46,46,19,20,4,1,14,10,7
47,47,2,11,18,19,15,3,14
48,48,16,6,0,14,11,5,9
