,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,2,0,4,20,1,8,11
1,1,0,9,2,3,14,18,1
2,2,8,7,0,20,14,1,17
3,3,4,1,3,0,13,7,6
4,4,9,1,15,2,17,4,13
5,5,10,1,14,6,13,7,16
6,6,0,11,14,3,1,6,17
7,7,6,17,16,1,10,8,15
8,8,5,4,2,13,3,7,8
9,9,2,8,9,5,4,14,20
10,10,2,6,0,10,8,3,7
11,11,6,10,0,13,19,11,8
12,12,20,10,13,5,2,4,12
13,13,3,11,0,5,19,7,15
14,14,7,2,5,11,17,0,18
15,15,6,3,19,8,7,12,17
16,16,12,3,14,1,0,18,20
17,17,3,8,1,15,5,17,20
18,18,6,4,15,5,14,13,1
19,19,0,1,14,10,2,5,4
20,20,2,3,13,15,20,1,0
21,21,4,2,0,18,20,6,1
22,22,5,2,8,4,12,20,1
23,23,2,18,19,15,4,20,16
24,24,3,6,1,5,18,14,7
25,25,15,16,1,0,12,4,14
26,26,7,14,20,2,18,6,5
27,27,16,8,7,4,2,0,13
28,28,1,0,6,3,10,7,20
29,29,6,13,15,1,8,0,12
30,30,17,3,4,0,15,6,1
31,31,0,11,13,18,10,2,6
32,32,16,7,6,3,9,4,19
33,33,19,1,9,7,18,3,13
34,34,0,3,1,20,16,5,8
35,35,19,2,15,14,4,3,18
36,36,15,17,3,19,7,8,14
37,37,19,10,8,0,5,9,2
38,38,8,16,14,1,17,3,6
39,39,16,10,5,1,19,14,12
40,40,10,11,2,8,0,16,19
41,41,17,8,4,20,2,7,9
42,42,20,5,10,19,1,0,9
43,43,1,5,17,9,0,16,4
44,44,0,4,6,2,5,20,12
45,45,20,2,3,8,7,10,0
46,46,0,19,16,5,20,3,17
47,47,1,12,3,11,5,9,19
48,48,3,13,15,16,2,9,0
