,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,11,1,20,9,14,13,17
1,1,1,2,0,7,8,6,12
2,2,3,0,7,5,12,6,9
3,3,6,8,0,15,1,4,2
4,4,5,13,0,6,7,12,8
5,5,1,18,12,17,2,5,0
6,6,0,13,5,15,7,4,6
7,7,15,3,9,17,10,6,0
8,8,4,1,2,0,3,7,9
9,9,4,2,9,11,20,7,17
10,10,0,15,2,7,13,5,17
11,11,7,16,0,15,4,3,1
12,12,2,17,11,4,1,3,7
13,13,7,1,11,3,9,14,5
14,14,5,14,1,13,10,3,0
15,15,16,7,10,5,2,1,11
16,16,13,10,11,3,9,16,0
17,17,2,0,10,6,17,7,11
18,18,3,16,5,20,19,15,4
19,19,8,18,17,20,0,1,15
20,20,5,0,14,9,4,8,16
21,21,6,10,3,8,4,2,11
22,22,6,9,0,17,3,4,19
23,23,9,0,18,14,13,10,7
24,24,6,17,1,2,0,16,18
25,25,5,8,15,9,10,19,3
26,26,4,0,12,15,1,11,18
27,27,2,5,8,0,14,4,9
28,28,1,2,9,0,17,13,18
29,29,0,2,12,1,18,14,9
30,30,2,11,0,5,14,6,9
31,31,5,0,19,10,11,7,18
32,32,1,12,18,9,2,7,6
33,33,0,15,6,11,10,1,17
34,34,0,1,2,4,17,12,10
35,35,2,0,1,14,10,9,5
36,36,7,10,3,2,4,0,13
37,37,4,9,2,14,5,0,8
38,38,17,16,19,1,3,6,8
39,39,13,2,18,0,5,4,8
40,40,1,0,15,17,4,6,3
41,41,0,2,5,1,14,11,10
42,42,3,8,11,4,0,1,6
43,43,17,14,3,10,12,0,9
44,44,9,4,11,10,19,1,16
45,45,3,2,5,0,14,8,6
46,46,17,8,6,3,11,12,1
47,47,14,5,16,7,12,2,6
48,48,4,9,2,12,5,11,20
