,round,tube0,tube1,tube2
0,0,7,2,1
1,1,8,0,2
2,2,3,7,8
3,3,8,7,2
4,4,7,3,0
5,5,2,0,9
6,6,7,9,5
7,7,0,7,1
8,8,2,3,4
9,9,8,3,2
10,10,1,3,5
11,11,7,6,8
12,12,3,0,7
13,13,4,8,5
14,14,6,1,7
15,15,8,3,1
16,16,5,6,8
17,17,5,3,0
18,18,0,3,4
19,19,7,6,1
20,20,3,6,4
21,21,9,1,8
22,22,4,7,2
23,23,8,2,7
