,round,tube0,tube1,tube2
0,0,5,0,8
1,1,8,1,3
2,2,1,6,9
3,3,2,6,7
4,4,8,0,7
5,5,0,5,9
6,6,6,0,5
7,7,6,9,7
8,8,2,4,7
9,9,9,6,3
10,10,7,6,5
11,11,1,4,8
12,12,9,5,3
13,13,4,9,0
14,14,8,0,9
15,15,5,1,2
16,16,3,5,9
17,17,6,2,1
18,18,4,5,2
19,19,8,5,9
20,20,2,9,6
21,21,9,1,6
22,22,1,5,8
23,23,5,6,3
