,round,tube0,tube1,tube2
0,0,3,7,4
1,1,8,3,1
2,2,0,6,8
3,3,6,4,9
4,4,7,2,3
5,5,5,1,0
6,6,2,7,0
7,7,8,2,0
8,8,1,5,7
9,9,5,0,4
10,10,5,4,7
11,11,7,1,6
12,12,1,8,2
13,13,3,6,1
14,14,4,9,1
15,15,6,0,8
16,16,1,3,5
17,17,7,5,4
18,18,7,0,6
19,19,7,4,3
20,20,2,9,6
21,21,2,3,1
22,22,4,0,8
23,23,4,9,6
