,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,9,18,5,8,13,11
1,1,2,11,3,4,10,1,17
2,2,12,14,17,20,5,18,8
3,3,3,4,7,9,16,18,17
4,4,0,13,7,9,4,8,5
5,5,8,11,10,15,13,6,7
6,6,0,6,17,15,8,13,9
7,7,18,1,10,8,4,12,15
8,8,6,2,10,9,0,7,11
9,9,18,6,11,8,19,4,13
10,10,4,0,13,11,8,6,3
11,11,12,3,7,17,6,15,10
12,12,12,1,11,7,19,17,5
13,13,4,10,12,20,11,0,17
14,14,8,13,20,5,4,19,2
15,15,17,1,0,6,11,13,16
16,16,1,0,3,15,7,19,20
17,17,11,15,7,20,19,5,3
18,18,16,9,15,13,3,7,0
19,19,15,14,8,6,10,5,20
20,20,3,16,14,12,8,15,17
21,21,9,8,0,14,20,15,5
22,22,5,12,15,2,11,1,4
23,23,6,17,3,7,19,13,10
24,24,3,15,18,16,2,19,5
25,25,14,20,12,17,18,13,1
26,26,3,14,15,7,2,0,20
27,27,0,12,17,7,10,15,9
28,28,13,6,1,3,19,8,10
29,29,8,4,18,12,16,1,20
30,30,1,13,15,10,16,6,17
31,31,10,11,19,4,7,9,15
32,32,1,7,9,14,5,17,18
33,33,11,10,14,6,2,13,18
34,34,14,16,19,18,13,8,15
35,35,8,13,19,11,4,7,1
36,36,12,11,20,9,10,2,14
37,37,9,13,3,16,18,15,17
38,38,14,12,3,4,9,19,5
39,39,18,7,6,5,10,12,13
40,40,14,4,18,6,5,17,12
41,41,6,0,17,18,15,1,12
42,42,11,17,5,19,3,8,18
43,43,7,16,2,4,15,13,1
44,44,16,14,19,4,9,1,3
45,45,18,11,10,9,8,4,1
46,46,2,1,9,15,12,6,11
47,47,8,5,2,11,13,6,20
48,48,16,18,2,13,0,9,12
