,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,1,2,9,15,5,4
1,1,8,6,19,10,14,11,18
2,2,4,7,14,5,6,17,2
3,3,8,17,0,15,18,16,20
4,4,13,3,19,0,12,1,4
5,5,5,3,4,19,8,7,9
6,6,16,10,7,2,18,19,11
7,7,4,8,11,9,15,13,0
8,8,18,4,11,8,7,5,13
9,9,12,3,5,10,13,4,7
10,10,0,14,1,18,15,13,6
11,11,7,5,13,6,15,10,11
12,12,16,1,2,8,17,9,11
13,13,8,18,5,16,7,11,9
14,14,10,12,16,9,4,2,1
15,15,0,17,2,16,5,1,7
16,16,6,11,5,0,17,15,12
17,17,6,1,20,13,19,10,16
18,18,20,1,11,16,14,12,10
19,19,15,5,0,7,9,11,10
20,20,14,11,17,6,4,20,2
21,21,15,5,12,1,2,18,7
22,22,14,15,10,13,16,17,4
23,23,8,6,14,13,20,15,2
24,24,15,3,13,5,14,2,16
25,25,14,3,13,16,5,0,18
26,26,7,0,18,13,20,4,5
27,27,11,3,15,1,19,20,16
28,28,8,15,14,6,12,20,2
29,29,15,13,5,19,20,11,12
30,30,0,12,15,3,11,19,5
31,31,11,2,8,16,13,12,4
32,32,16,8,7,1,14,19,17
33,33,12,19,14,17,20,13,6
34,34,14,0,16,4,7,11,1
35,35,11,5,10,17,18,4,15
36,36,14,0,7,15,13,6,11
37,37,16,5,15,19,0,3,1
38,38,4,16,10,18,6,15,19
39,39,15,13,0,18,12,7,1
40,40,20,13,11,15,6,19,0
41,41,4,13,19,1,20,9,12
42,42,14,4,8,12,11,19,20
43,43,12,9,15,4,13,5,20
44,44,0,5,6,13,4,1,16
45,45,16,15,9,13,5,4,1
46,46,11,9,12,6,17,16,14
47,47,14,7,11,1,16,15,8
48,48,9,7,17,3,2,14,11
