,round,tube,sp,pop_0,final_pop,st_div_H,auc,fc
0,0.0,0.0,0.0,7.0,124.0,-0.0,8152.0,17.71426040819942
1,0.0,0.0,1.0,20.0,486.0,-0.0,29093.0,24.299987850006076
2,0.0,0.0,2.0,7.0,52.0,-0.0,3174.0,7.428560816341691
3,0.0,0.0,3.0,12.0,30.0,-0.0,2106.0,2.499997916668403
4,0.0,0.0,5.0,8.0,196.0,-0.0,12326.0,24.499969375038283
5,0.0,1.0,0.0,7.0,139.0,-0.0,9478.0,19.857114489836444
6,0.0,1.0,1.0,20.0,501.0,-0.0,32166.0,25.04998747500626
7,0.0,1.0,2.0,7.0,44.0,-0.0,3009.0,6.285705306135277
8,0.0,1.0,3.0,12.0,31.0,-0.0,1873.0,2.58333118055735
9,0.0,1.0,5.0,8.0,191.0,-0.0,10885.0,23.874970156287304
10,0.0,2.0,0.0,7.0,101.0,-0.0,5983.0,14.428550816355978
11,0.0,2.0,1.0,20.0,531.0,-0.0,32915.0,26.549986725006637
12,0.0,2.0,2.0,7.0,77.0,-0.0,5004.0,10.999984285736735
13,0.0,2.0,3.0,12.0,35.0,-0.0,2556.0,2.9166642361131365
14,0.0,2.0,5.0,8.0,206.0,-0.0,12106.0,25.749967812540234
15,0.0,3.0,0.0,7.0,113.0,-0.0,7275.0,16.142834081665598
16,0.0,3.0,1.0,20.0,548.0,-0.0,33493.0,27.39998630000685
17,0.0,3.0,2.0,7.0,46.0,-0.0,3053.0,6.5714191836868805
18,0.0,3.0,3.0,12.0,27.0,-0.0,1872.0,2.2499981250015626
19,0.0,3.0,5.0,8.0,209.0,-0.0,10824.0,26.12496734379082
20,0.0,4.0,0.0,7.0,126.0,-0.0,8389.0,17.999974285751023
21,0.0,4.0,1.0,20.0,470.0,-0.0,29949.0,23.499988250005874
22,0.0,4.0,2.0,7.0,23.0,-0.0,1708.0,3.2857095918434402
23,0.0,4.0,3.0,12.0,43.0,-0.0,2516.0,3.583330347224711
24,0.0,4.0,5.0,8.0,187.0,-0.0,8829.0,23.374970781286525
25,0.0,5.0,0.0,7.0,110.0,-0.0,7145.0,15.714263265338193
26,0.0,5.0,1.0,20.0,507.0,-0.0,32075.0,25.34998732500634
27,0.0,5.0,2.0,7.0,35.0,-0.0,2499.0,4.999992857153061
28,0.0,5.0,3.0,12.0,51.0,-0.0,3276.0,4.249996458336285
29,0.0,5.0,5.0,8.0,191.0,-0.0,10017.0,23.874970156287304
30,0.0,6.0,0.0,7.0,87.0,-0.0,4774.0,12.428553673494752
31,0.0,6.0,1.0,20.0,535.0,-0.0,32725.0,26.749986625006688
32,0.0,6.0,2.0,7.0,51.0,-0.0,3516.0,7.28570387756589
33,0.0,6.0,3.0,12.0,35.0,-0.0,2407.0,2.9166642361131365
34,0.0,6.0,5.0,8.0,170.0,-0.0,10514.0,21.249973437533203
35,0.0,7.0,0.0,7.0,129.0,-0.0,8262.0,18.428545102078427
36,0.0,7.0,1.0,20.0,502.0,-0.0,31977.0,25.099987450006275
37,0.0,7.0,2.0,7.0,40.0,-0.0,3008.0,5.714277551032071
38,0.0,7.0,3.0,12.0,35.0,-0.0,2557.0,2.9166642361131365
39,0.0,7.0,5.0,8.0,192.0,-0.0,12653.0,23.9999700000375
40,0.0,8.0,0.0,7.0,115.0,-0.0,7103.0,16.4285479592172
41,0.0,8.0,1.0,20.0,506.0,-0.0,32876.0,25.299987350006326
42,0.0,8.0,2.0,7.0,61.0,-0.0,4449.0,8.714273265323907
43,0.0,8.0,3.0,12.0,23.0,-0.0,1750.0,1.9166650694457754
44,0.0,8.0,5.0,8.0,185.0,-0.0,12282.0,23.124971093786133
45,0.0,9.0,0.0,7.0,104.0,-0.0,6509.0,14.857121632683382
