,round,tube0,tube1,tube2
0,0,1,8,3
1,1,2,4,0
2,2,5,3,8
3,3,3,1,8
4,4,2,0,7
5,5,0,4,1
6,6,4,8,9
7,7,4,1,5
8,8,8,3,1
9,9,2,1,9
10,10,6,9,5
11,11,4,2,1
12,12,6,3,4
13,13,3,2,9
14,14,0,4,1
15,15,6,4,1
16,16,7,4,0
17,17,4,1,6
18,18,0,5,2
19,19,5,7,9
20,20,1,7,3
21,21,0,9,2
22,22,4,9,2
23,23,3,0,4
