,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,15,16,11,12,9,2
1,1,11,3,15,2,18,13,9
2,2,17,0,13,10,3,16,14
3,3,4,17,18,0,19,15,1
4,4,11,17,6,18,12,9,15
5,5,2,15,7,16,20,5,10
6,6,1,18,11,13,3,5,10
7,7,2,11,0,14,15,19,20
8,8,14,15,17,19,18,3,9
9,9,14,0,7,12,3,11,8
10,10,2,16,18,19,5,4,3
11,11,4,3,15,14,9,0,18
12,12,6,9,5,14,15,13,18
13,13,20,14,4,2,12,7,0
14,14,11,12,5,17,2,18,7
15,15,2,5,8,0,10,19,18
16,16,11,15,7,18,3,13,4
17,17,17,11,5,1,8,13,15
18,18,0,20,9,8,17,16,15
19,19,11,7,14,2,19,6,13
20,20,0,6,11,18,16,9,10
21,21,2,3,6,12,14,18,0
22,22,15,19,16,8,12,11,20
23,23,16,18,13,4,12,5,0
24,24,17,5,18,19,14,8,13
25,25,19,1,10,14,17,6,15
26,26,19,2,0,14,5,9,8
27,27,18,16,14,10,9,20,8
28,28,6,2,0,20,14,7,5
29,29,18,8,10,3,7,2,12
30,30,20,17,3,2,1,12,14
31,31,15,7,0,19,2,11,12
32,32,18,10,19,20,7,15,6
33,33,12,16,20,13,3,17,4
34,34,8,0,4,1,6,11,10
35,35,8,4,17,9,10,14,19
36,36,19,7,12,4,2,0,11
37,37,10,14,11,16,4,13,18
38,38,8,5,14,19,15,2,3
39,39,20,0,17,14,13,9,7
40,40,1,15,8,5,3,10,11
41,41,15,6,3,17,2,8,10
42,42,1,4,17,14,5,9,13
43,43,0,18,16,15,7,5,20
44,44,8,1,20,6,5,14,15
45,45,13,0,14,1,6,8,18
46,46,16,18,2,0,19,6,1
47,47,3,15,11,7,12,4,17
48,48,4,2,18,7,6,12,0
