,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,19,5,8,3,6,7
1,1,13,17,2,0,5,14,15
2,2,5,11,10,19,18,12,14
3,3,6,9,18,10,1,8,7
4,4,4,1,2,7,18,17,16
5,5,0,11,3,7,16,8,17
6,6,13,12,7,10,0,11,15
7,7,1,18,7,9,4,2,17
8,8,4,19,6,9,16,15,14
9,9,16,11,17,2,1,20,6
10,10,8,6,10,12,0,1,9
11,11,15,12,4,6,10,0,13
12,12,6,10,2,7,12,19,16
13,13,20,10,16,2,12,6,14
14,14,12,9,17,20,5,19,3
15,15,2,16,6,20,7,8,13
16,16,16,10,6,14,20,17,11
17,17,5,18,14,7,3,8,0
18,18,15,1,20,0,5,13,14
19,19,9,7,12,18,16,19,20
20,20,17,14,12,3,8,18,0
21,21,0,20,6,7,14,11,12
22,22,18,8,1,15,2,3,4
23,23,10,11,9,15,4,8,13
24,24,1,3,18,5,8,17,19
25,25,0,8,11,16,13,5,17
26,26,17,2,5,3,20,9,16
27,27,0,7,9,15,20,4,14
28,28,13,20,16,17,18,6,12
29,29,5,14,9,15,7,16,6
30,30,10,9,3,20,17,1,16
31,31,14,5,18,13,15,16,12
32,32,16,13,9,20,15,4,0
33,33,15,16,9,17,2,19,11
34,34,16,8,14,5,4,19,2
35,35,11,6,3,19,5,10,20
36,36,17,13,18,16,6,10,14
37,37,3,9,16,10,8,0,2
38,38,9,3,4,19,15,13,10
39,39,19,14,16,7,5,15,13
40,40,5,15,6,0,8,1,12
41,41,17,16,14,12,10,15,8
42,42,11,8,5,13,12,18,6
43,43,15,2,3,0,6,18,5
44,44,13,6,20,19,15,9,0
45,45,5,8,7,15,14,11,18
46,46,2,3,1,16,12,18,0
47,47,20,12,19,5,15,18,10
48,48,6,8,2,13,20,9,15
