,round,tube,sp,st,final_pop
0,0,0,1,"(0.0, 0.01819021681934756, 0.0, 0.024584807322582867, 0.0, 0.01498355219082073, 0.0, 0.0, 0.0154164923044359, 0.023187541493778534)",28
1,0,0,3,"(0.21779408507465228, 0.0, 0.0, 0.16372898147507048, 0.0, 0.0, 0.0829461165449352, 0.201638498493558, 0.13829687168753102, 0.0)",14
2,0,0,7,"(0.010745120268269513, 0.0, 0.0, 0.15447677561004955, 0.0, 0.0, 0.17127782096296082, 0.26973917219992244, 0.0, 0.0)",5
3,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.01757810797991449, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",1
4,0,0,8,"(0.0, 0.0, 0.024182186645989902, 0.0, 0.012996083950544777, 0.0, 0.0, 0.0, 0.10125275159983278, 0.21559327201331127)",1
5,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.03491234708170947, 0.0, 0.0, 0.0, 0.10496992698505436, 0.1462511451759162)",1
6,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.03902011529476165, 0.0, 0.0, 0.0, 0.10496992698505436, 0.1746972266141051)",2
7,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.017968526939446748, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",3
8,0,0,8,"(0.0, 0.0, 0.013814373587852074, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.11919255675661898, 0.21240828662903488)",4
9,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",391
10,0,0,9,"(0.0, 0.0, 0.26832887547764517, 0.0, 0.05513765495185503, 0.0, 0.18832127807293342, 0.16747238130610526, 0.0, 0.04169583562250932)",1
11,0,0,9,"(0.0, 0.0, 0.26832887547764517, 0.0, 0.05513765495185503, 0.0, 0.17543471630791765, 0.16747238130610526, 0.0, 0.04169583562250932)",40
12,0,0,10,"(0.0, 0.08274861553808936, 0.0, 0.20696105091993652, 0.23563572065537583, 0.0028284517506379715, 0.09062239109046495, 0.0, 0.17266815012441086, 0.08370109314815163)",6
13,0,0,12,"(0.08395350898307596, 0.15057745842772827, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.013681456804258765, 0.07716608479061829, 0.0, 0.0)",1
14,0,0,12,"(0.08395350898307596, 0.15057745842772827, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",241
15,0,0,12,"(0.06604100347214921, 0.1368779518440084, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.01406211319130658, 0.04377134538079039, 0.0, 0.0)",1
16,0,0,12,"(0.08395350898307596, 0.15057745842772827, 0.0, 0.027386891035283644, 0.07144247757582058, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",1
17,0,0,12,"(0.08395350898307596, 0.14408899557439425, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",1
18,0,0,12,"(0.08395350898307596, 0.1368779518440084, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",1
19,0,0,14,"(0.2185471754640477, 0.0, 0.0, 0.0, 0.22949643409045659, 0.0, 0.28843072231157, 0.17501278722320576, 0.0, 0.049698220854624456)",7
20,0,1,0,"(0.0, 0.09059708024140342, 0.10770163902136713, 0.003582646635374339, 0.09487564939009988, 0.07860599818325885, 0.1234553286915525, 0.0, 0.0, 0.0)",1
