,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,18,20,1,3,5,9,7
1,1,3,4,5,11,2,1,0
2,2,8,1,5,0,2,6,4
3,3,17,14,5,4,10,0,7
4,4,2,5,13,1,0,10,12
5,5,20,6,8,2,10,9,19
6,6,4,8,7,19,1,5,6
7,7,17,2,4,0,14,16,11
8,8,8,20,11,15,19,1,2
9,9,4,0,6,7,5,1,3
10,10,3,0,9,8,10,2,17
11,11,3,2,6,5,8,7,15
12,12,9,10,11,12,19,3,4
13,13,8,9,3,2,19,14,10
14,14,10,2,1,4,9,11,12
15,15,16,14,10,17,3,13,5
16,16,10,2,5,9,16,11,3
17,17,16,0,9,11,10,8,17
18,18,13,20,12,6,19,18,11
19,19,1,13,11,0,6,7,20
20,20,3,12,5,7,9,10,0
21,21,10,18,12,8,17,14,6
22,22,12,5,4,13,11,6,20
23,23,6,0,3,2,8,13,14
24,24,13,2,14,4,7,10,11
25,25,14,9,12,2,20,16,18
26,26,17,3,15,20,6,12,16
27,27,19,4,1,20,13,5,17
28,28,13,5,16,15,6,20,2
29,29,6,0,7,5,10,3,20
30,30,12,11,14,13,15,16,1
31,31,0,9,3,10,16,2,17
32,32,17,5,1,20,11,6,19
33,33,8,7,15,16,6,9,20
34,34,2,20,1,10,17,12,7
35,35,6,0,1,2,7,8,11
36,36,8,18,1,9,10,0,17
37,37,14,0,2,16,10,1,18
38,38,17,0,19,13,11,1,9
39,39,4,3,16,10,17,11,12
40,40,0,8,1,13,15,11,16
41,41,2,7,11,6,3,0,10
42,42,9,4,13,3,0,2,1
43,43,12,17,20,14,18,16,2
44,44,1,2,7,4,8,10,9
45,45,14,8,13,17,3,0,12
46,46,17,10,9,5,1,19,7
47,47,12,0,1,7,14,11,4
48,48,7,14,10,6,16,11,0
