,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,17,18,3,1,14,13
1,1,3,0,10,4,17,9,11
2,2,7,10,4,8,20,11,17
3,3,2,14,19,13,12,10,11
4,4,8,6,13,9,0,7,18
5,5,1,12,13,6,16,17,14
6,6,16,4,12,2,11,17,13
7,7,8,1,13,19,14,9,0
8,8,0,4,6,14,13,10,11
9,9,20,5,18,7,1,17,4
10,10,12,0,7,10,9,18,16
11,11,19,7,1,20,18,9,10
12,12,9,8,15,14,2,1,10
13,13,16,1,13,20,0,2,18
14,14,10,4,8,2,14,19,13
15,15,15,10,5,3,17,1,6
16,16,15,19,0,12,11,4,9
17,17,20,18,11,14,19,9,7
18,18,10,16,8,9,18,4,2
19,19,0,12,8,11,6,5,19
20,20,18,19,6,11,0,14,7
21,21,9,16,13,8,0,3,6
22,22,9,0,20,16,15,2,5
23,23,8,0,10,19,13,6,20
24,24,18,8,1,14,16,11,10
25,25,8,11,7,5,2,20,10
26,26,8,15,20,14,2,1,18
27,27,13,8,19,5,14,10,9
28,28,15,8,16,5,4,10,3
29,29,8,15,17,19,13,3,11
30,30,3,11,1,6,2,14,20
31,31,1,13,17,15,3,16,9
32,32,4,16,14,8,19,3,5
33,33,16,9,0,11,18,2,20
34,34,2,4,3,6,19,20,14
35,35,0,4,20,7,9,5,10
36,36,5,19,2,4,17,7,14
37,37,9,14,0,11,8,15,19
38,38,9,1,8,15,7,17,13
39,39,8,2,3,9,5,18,7
40,40,15,5,0,2,19,10,13
41,41,5,3,11,1,16,18,14
42,42,3,15,5,20,19,13,0
43,43,1,3,4,8,12,18,6
44,44,8,5,16,6,19,3,20
45,45,6,0,4,10,7,1,18
46,46,4,17,13,3,6,11,7
47,47,5,17,7,10,1,15,2
48,48,12,16,13,19,6,9,15
