,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,7,10,8,9,15,2
1,1,16,9,17,12,3,10,6
2,2,14,8,4,3,1,6,9
3,3,5,0,4,11,15,8,2
4,4,2,3,4,1,19,9,6
5,5,1,7,0,19,20,13,18
6,6,10,8,4,20,3,16,0
7,7,1,7,16,20,12,2,0
8,8,20,14,12,0,5,16,6
9,9,17,5,14,16,8,3,13
10,10,12,0,17,1,18,3,6
11,11,0,15,9,10,14,2,1
12,12,5,16,9,14,13,3,8
13,13,3,16,20,4,17,9,14
14,14,17,11,5,1,10,14,18
15,15,4,15,7,11,17,16,6
16,16,4,5,8,6,0,12,17
17,17,17,15,0,16,6,2,13
18,18,8,17,20,7,10,5,19
19,19,1,7,2,14,19,10,0
20,20,14,4,8,17,2,10,11
21,21,11,13,8,17,15,1,14
22,22,3,5,1,14,0,7,9
23,23,2,3,0,1,14,17,18
24,24,15,11,1,3,9,14,13
25,25,0,16,11,19,7,5,6
26,26,11,7,4,6,17,13,15
27,27,4,2,12,17,9,11,7
28,28,10,0,14,15,16,1,5
29,29,20,14,19,10,8,12,18
30,30,8,3,17,16,20,13,9
31,31,5,6,4,8,12,19,10
32,32,14,7,6,10,5,1,18
33,33,19,0,16,2,14,12,10
34,34,11,1,7,15,10,0,4
35,35,2,9,17,11,12,5,18
36,36,12,3,2,17,6,15,4
37,37,20,5,13,15,10,18,3
38,38,10,2,15,17,13,12,14
39,39,17,7,8,1,10,15,13
40,40,18,15,8,0,16,1,14
41,41,8,1,16,19,2,4,0
42,42,13,7,3,8,6,0,4
43,43,12,9,15,10,5,1,19
44,44,13,11,20,3,0,7,18
45,45,4,12,20,10,8,18,6
46,46,15,4,20,5,0,19,9
47,47,7,12,1,19,20,4,14
48,48,18,6,13,10,0,11,3
