,round,tube0,tube1,tube2
0,0,8,9,3
1,1,7,3,2
2,2,3,8,1
3,3,9,3,8
4,4,2,3,5
5,5,3,2,8
6,6,8,1,7
7,7,3,5,0
8,8,4,0,2
9,9,3,9,6
10,10,7,2,0
11,11,6,8,2
12,12,3,0,4
13,13,2,0,3
14,14,4,5,3
15,15,2,6,8
16,16,7,2,9
17,17,8,4,3
18,18,8,6,0
19,19,4,7,6
20,20,6,5,9
21,21,0,3,7
22,22,3,6,2
23,23,6,3,9
