,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,6,16,17,3,9,20,4
1,1,7,0,15,1,5,11,13
2,2,15,6,5,17,10,16,20
3,3,8,6,16,20,2,17,9
4,4,16,9,8,10,14,11,1
5,5,7,3,1,11,13,16,18
6,6,13,2,16,12,17,18,7
7,7,19,3,10,6,15,17,18
8,8,15,11,16,19,13,17,4
9,9,15,12,6,17,3,0,9
10,10,16,19,4,11,12,8,13
11,11,15,3,10,2,7,1,14
12,12,3,11,15,16,10,17,19
13,13,20,0,5,14,7,2,19
14,14,5,6,8,10,3,2,17
15,15,17,16,2,1,7,6,14
16,16,7,20,12,1,16,0,19
17,17,11,4,13,19,10,20,15
18,18,10,3,7,15,2,6,16
19,19,18,13,20,6,14,19,3
20,20,17,9,20,16,18,15,13
21,21,9,3,19,13,11,18,5
22,22,6,1,2,5,14,4,19
23,23,0,2,1,10,12,17,9
24,24,15,10,6,12,17,3,11
25,25,7,10,14,0,18,19,4
26,26,10,11,1,2,7,17,15
27,27,11,2,1,10,12,14,7
28,28,7,20,0,19,11,12,8
29,29,13,4,12,18,0,6,11
30,30,15,20,6,9,16,3,2
31,31,15,14,0,19,12,3,5
32,32,9,7,10,19,17,3,8
33,33,3,4,6,1,12,9,14
34,34,10,14,7,18,3,11,13
35,35,12,17,9,10,11,15,18
36,36,15,19,5,7,18,12,8
37,37,0,9,18,6,5,10,19
38,38,5,6,9,14,8,19,20
39,39,3,13,6,17,2,7,11
40,40,3,13,17,12,16,0,1
41,41,1,4,16,7,18,6,13
42,42,0,12,3,16,6,20,13
43,43,0,7,6,5,10,15,8
44,44,5,1,8,11,0,10,6
45,45,16,15,2,11,10,3,19
46,46,18,8,11,14,10,1,15
47,47,19,2,8,10,17,3,16
48,48,12,7,8,15,17,20,4
