,round,tube,sp,st,final_pop
0,0,0,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",267
1,0,0,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.01570573819017622, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",3
2,0,0,0,"(0.17048543685378753, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
3,0,0,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08714953620482327, 0.09247905904131737, 0.0, 0.0)",1
4,0,0,0,"(0.09301559281156364, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
5,0,0,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",273
6,0,0,6,"(0.03426039533065134, 0.007455881261195928, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.015357736667477202, 0.0, 0.028146417112716555, 0.1186730343992181)",1
7,0,0,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.024250764148478987, 0.0, 0.028146417112716555, 0.05874522297052942)",1
8,0,0,6,"(0.03426039533065134, 0.015717704513492962, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
9,0,1,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.009103647208697378, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
10,0,1,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.027901630723861922, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",2
11,0,1,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",240
12,0,1,0,"(0.05970516761833131, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
13,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",271
14,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.029828396794114788, 0.10585179624426017)",1
15,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.032423072801273434, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
16,0,1,6,"(0.04569249434389459, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
17,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.06538651391013633)",11
18,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.035608229727516254)",3
19,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.034047572622698745)",1
20,0,1,6,"(0.03426039533065134, 0.017575375568916165, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.0262690935328028, 0.0, 0.028146417112716555, 0.05874522297052942)",1
21,0,2,0,"(0.10198345589816951, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.05096020440203404, 0.0, 0.0)",3
22,0,2,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",240
23,0,2,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.013246595786207105, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
24,0,2,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",239
25,0,2,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.03291455281776403)",8
26,0,2,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.03985943087562069, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.03291455281776403)",2
27,0,2,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.0060295345306211395, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
28,0,3,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.022249588591795575, 0.09567345493862016, 0.0691048466035698, 0.0, 0.0)",1
29,0,3,0,"(0.07046830989527633, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.09587528398382301, 0.0691048466035698, 0.0, 0.0)",3
30,0,3,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.015573114346751848, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
31,0,3,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",254
32,0,3,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.07693825713334876, 0.05807185501184376, 0.0, 0.0)",1
33,0,3,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08328904152134554, 0.0691048466035698, 0.0, 0.0)",1
34,0,3,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.03622519630627069, 0.0, 0.0)",1
35,0,3,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.03294815724145396, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
36,0,3,6,"(0.03426039533065134, 0.010556196930817462, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
37,0,3,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.0425910541070323)",3
38,0,3,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.013161569982768241, 0.0, 0.028146417112716555, 0.05874522297052942)",2
39,0,3,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",288
40,0,4,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",283
41,0,4,0,"(0.09712569117924616, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",3
42,0,4,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.07789608005867096, 0.0, 0.0)",1
43,0,4,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.1086655655558089, 0.0, 0.0)",9
44,0,4,6,"(0.03426039533065134, 0.010794510576319832, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
45,0,4,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",265
46,0,4,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.014283293731781587, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.02693268707957828, 0.05874522297052942)",4
47,0,5,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",269
48,0,5,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.0547334827324786, 0.0691048466035698, 0.0, 0.0)",3
49,0,5,0,"(0.06951301796178443, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.11507680494998546, 0.0691048466035698, 0.0, 0.0)",1
50,0,5,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",298
51,0,5,6,"(0.03426039533065134, 0.008221507693069797, 0.0, 0.03433268495243124, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
52,0,5,6,"(0.03426039533065134, 0.019336323341404317, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.13025788479773842)",1
53,0,6,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.024592661796397915, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
54,0,6,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017063852666254802, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
55,0,6,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0895937012705498, 0.0, 0.0)",9
56,0,6,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.051509987620635383, 0.0, 0.0)",1
57,0,6,0,"(0.12170226988381536, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
58,0,6,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.020941883578015026, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
59,0,6,0,"(0.04335960489958732, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
60,0,6,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",258
61,0,6,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.06089439527459191, 0.0, 0.0)",1
62,0,6,6,"(0.03426039533065134, 0.0077698577370406, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.018986793179161163, 0.0, 0.028146417112716555, 0.05874522297052942)",4
63,0,6,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.03372872850099732, 0.05874522297052942)",1
64,0,6,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.032244825080883555, 0.0, 0.028146417112716555, 0.05874522297052942)",2
65,0,6,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.03305106324005297, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
66,0,6,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",324
67,0,7,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.05974859173495199, 0.0, 0.0)",4
68,0,7,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",284
69,0,7,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.19518318675829202, 0.0691048466035698, 0.0, 0.0)",1
70,0,7,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.018313407828115476, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
71,0,7,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.0779614268353513, 0.0691048466035698, 0.0, 0.0)",1
72,0,7,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",286
73,0,7,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05073423137445625)",1
74,0,7,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.04175253504694952)",1
75,0,7,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.03794263412470897, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
76,0,8,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.07942786098910992, 0.0, 0.0)",2
77,0,8,0,"(0.0686434224218653, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
78,0,8,0,"(0.05108726213731952, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
79,0,8,0,"(0.04846110625299147, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",2
80,0,8,0,"(0.04512732975498216, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",6
81,0,8,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",271
82,0,8,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.020684063555412222, 0.0, 0.028146417112716555, 0.05874522297052942)",3
83,0,8,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.03612434252390897, 0.05874522297052942)",1
84,0,8,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",299
85,0,9,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.027560267720096017, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",3
86,0,9,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",265
87,0,9,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",323
88,0,9,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.004188850719830847, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
89,0,10,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.021796373180446083, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",5
90,0,10,0,"(0.0977607015539843, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
91,0,10,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.11210293637233283, 0.0, 0.0)",1
92,0,10,0,"(0.07944173646497986, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
93,0,10,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.04638456062326617, 0.0691048466035698, 0.0, 0.0)",2
94,0,10,0,"(0.0518790591568505, 0.0, 0.0, 0.0, 0.0, 0.011357251746343527, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
95,0,10,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",263
