,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,13,15,16,19,6,18,20
1,1,4,3,5,8,2,10,11
2,2,1,5,0,2,18,7,3
3,3,6,19,8,5,16,0,13
4,4,2,8,18,6,14,19,9
5,5,2,1,0,4,15,16,11
6,6,12,15,17,4,11,10,13
7,7,13,10,8,19,1,7,18
8,8,2,0,8,1,18,9,10
9,9,3,20,4,2,0,12,14
10,10,13,0,8,1,17,5,7
11,11,3,5,2,13,12,18,19
12,12,1,9,2,0,8,3,4
13,13,0,8,6,10,9,16,17
14,14,16,1,9,3,0,7,8
15,15,3,13,12,10,14,20,4
16,16,15,4,13,10,5,12,16
17,17,10,3,7,5,9,13,18
18,18,15,1,2,0,11,12,6
19,19,12,1,2,4,8,18,14
20,20,7,4,9,17,10,5,6
21,21,0,1,16,5,11,15,19
22,22,16,9,3,4,6,7,19
23,23,6,19,14,12,5,9,17
24,24,9,18,3,19,14,20,13
25,25,13,8,18,11,14,12,3
26,26,16,4,9,2,5,10,20
27,27,15,13,8,7,6,12,11
28,28,5,3,12,19,18,8,0
29,29,20,2,11,8,5,0,9
30,30,16,5,17,10,14,15,20
31,31,1,18,7,9,16,2,15
32,32,19,0,2,1,5,6,3
33,33,3,18,11,16,9,5,15
34,34,9,16,17,4,15,14,2
35,35,19,2,0,15,14,3,11
36,36,0,2,18,1,13,4,5
37,37,1,2,3,7,14,15,4
38,38,16,20,15,2,0,4,5
39,39,17,16,15,18,13,0,1
40,40,6,8,4,5,19,9,17
41,41,1,9,10,0,16,4,6
42,42,8,4,15,3,10,11,9
43,43,4,3,13,0,14,20,12
44,44,9,11,0,2,1,17,15
45,45,11,1,5,14,20,18,4
46,46,17,10,15,0,9,19,1
47,47,13,6,7,10,19,8,12
48,48,0,2,16,13,9,19,15
