,round,tube0,tube1,tube2
0,0,0,5,4
1,1,7,2,6
2,2,0,6,7
3,3,9,5,1
4,4,3,9,8
5,5,5,3,8
6,6,0,4,7
7,7,3,7,4
8,8,6,0,5
9,9,6,2,0
10,10,4,1,8
11,11,4,8,6
12,12,5,1,2
13,13,1,2,4
14,14,6,0,2
15,15,8,4,9
16,16,3,5,8
17,17,9,8,3
18,18,6,8,9
19,19,8,2,6
20,20,7,3,9
21,21,4,5,3
22,22,1,6,2
23,23,3,4,2
