,round,tube0,tube1,tube2
0,0,9,1,4
1,1,7,1,5
2,2,5,0,7
3,3,6,0,1
4,4,7,6,5
5,5,2,4,6
6,6,5,3,6
7,7,2,1,5
8,8,3,9,1
9,9,4,6,0
10,10,7,5,9
11,11,7,1,4
12,12,0,4,2
13,13,8,1,5
14,14,7,9,4
15,15,5,8,4
16,16,7,8,9
17,17,0,1,8
18,18,9,8,0
19,19,6,0,5
20,20,8,7,3
21,21,2,0,9
22,22,2,8,4
23,23,4,3,6
