,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,5,16,8,20,10,4,12
1,1,13,19,2,7,6,17,15
2,2,12,0,6,20,13,19,2
3,3,19,10,20,12,18,16,17
4,4,18,1,6,12,10,16,2
5,5,20,11,10,2,16,13,0
6,6,0,1,20,14,6,13,11
7,7,2,9,6,16,1,12,13
8,8,5,20,12,14,10,3,7
9,9,0,12,16,11,9,19,3
10,10,0,5,7,2,10,12,18
11,11,18,14,6,9,2,0,11
12,12,10,16,8,7,17,15,19
13,13,20,11,15,16,9,13,4
14,14,10,12,13,4,2,0,18
15,15,18,16,12,15,10,11,7
16,16,2,1,7,6,13,10,18
17,17,5,17,11,7,14,19,15
18,18,12,4,17,8,10,6,16
19,19,17,4,18,20,15,10,7
20,20,0,5,8,16,18,12,20
21,21,12,16,11,2,0,14,20
22,22,7,15,11,10,2,5,20
23,23,7,3,20,2,18,9,6
24,24,4,0,3,2,12,17,8
25,25,6,1,15,8,2,19,17
26,26,7,10,17,5,0,18,15
27,27,15,19,1,11,2,14,5
28,28,9,17,1,18,6,16,8
29,29,10,12,15,8,6,2,16
30,30,14,12,10,8,16,20,17
31,31,11,19,8,7,13,17,9
32,32,17,11,12,0,9,6,7
33,33,3,15,14,16,5,0,4
34,34,14,12,9,19,15,4,13
35,35,12,1,16,0,10,8,20
36,36,2,15,1,0,16,11,20
37,37,18,4,20,16,6,9,10
38,38,11,0,20,19,5,3,17
39,39,7,14,12,8,3,16,10
40,40,14,7,3,6,5,12,13
41,41,10,5,9,19,7,6,17
42,42,1,10,17,2,20,8,14
43,43,17,4,10,2,5,8,20
44,44,20,17,0,6,7,4,14
45,45,0,9,7,5,15,13,8
46,46,3,5,1,15,8,9,7
47,47,3,5,13,8,14,9,7
48,48,5,16,6,15,4,1,9
