,round,tube0,tube1,tube2
0,0,7,3,4
1,1,7,8,3
2,2,6,7,3
3,3,5,1,3
4,4,9,1,7
5,5,8,1,6
6,6,2,6,1
7,7,8,3,7
8,8,3,6,7
9,9,3,0,8
10,10,9,0,2
11,11,6,0,9
12,12,4,5,0
13,13,2,9,7
14,14,9,1,2
15,15,0,3,8
16,16,3,0,6
17,17,6,4,1
18,18,3,1,8
19,19,7,0,2
20,20,5,1,0
21,21,7,8,4
22,22,9,0,4
23,23,1,3,4
