,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,16,5,10,17,6,11
1,1,5,4,7,1,6,14,10
2,2,12,14,5,6,17,8,9
3,3,10,2,6,14,13,5,4
4,4,15,2,9,4,6,18,8
5,5,7,14,17,2,13,11,12
6,6,0,17,6,16,15,9,11
7,7,2,3,13,4,11,1,16
8,8,9,4,20,16,10,8,2
9,9,10,20,13,12,1,8,9
10,10,2,8,13,20,4,6,15
11,11,13,3,20,17,12,19,8
12,12,18,7,20,4,0,8,3
13,13,8,7,2,10,11,13,4
14,14,19,4,0,16,8,15,3
15,15,5,13,12,1,20,14,10
16,16,20,9,5,11,3,6,8
17,17,1,8,15,18,13,19,5
18,18,11,8,3,10,12,4,18
19,19,17,15,6,7,3,9,16
20,20,19,1,8,2,20,0,6
21,21,1,18,5,13,11,10,20
22,22,20,14,6,0,16,17,18
23,23,5,6,18,12,1,19,14
24,24,8,14,2,15,5,16,9
25,25,13,20,15,9,0,10,4
26,26,16,14,11,9,10,3,2
27,27,13,4,16,3,5,8,6
28,28,0,17,9,15,18,10,11
29,29,11,15,14,6,19,8,18
30,30,14,9,16,0,1,7,11
31,31,14,15,17,1,0,16,19
32,32,3,11,4,20,10,18,8
33,33,4,12,10,7,20,11,3
34,34,0,14,13,20,15,2,19
35,35,6,3,20,9,7,11,8
36,36,14,5,0,16,1,15,10
37,37,7,5,20,16,3,14,18
38,38,12,5,7,13,20,6,2
39,39,4,1,13,12,14,5,6
40,40,16,20,15,7,9,19,8
41,41,10,13,20,19,3,14,15
42,42,5,4,0,16,9,8,7
43,43,5,17,18,4,11,20,13
44,44,1,11,8,13,10,15,14
45,45,0,2,14,4,7,3,8
46,46,16,1,17,18,9,20,19
47,47,1,11,9,15,4,19,14
48,48,0,4,8,1,9,20,2
