,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,4,5,3,7,16,13
1,1,18,10,3,6,20,5,17
2,2,4,5,8,18,3,0,20
3,3,10,17,15,13,8,6,7
4,4,6,18,15,5,2,7,0
5,5,13,0,1,2,5,7,16
6,6,1,15,16,13,6,2,11
7,7,2,15,17,19,16,14,3
8,8,9,14,3,20,15,5,2
9,9,8,4,13,20,17,7,14
10,10,19,12,18,15,7,20,0
11,11,9,18,1,3,17,15,11
12,12,14,16,15,1,17,20,7
13,13,5,15,3,1,14,2,12
14,14,3,4,13,8,12,10,14
15,15,13,5,14,11,19,7,9
16,16,3,8,14,13,12,15,7
17,17,6,19,5,9,8,17,7
18,18,11,7,4,1,13,10,19
19,19,4,9,16,7,2,5,13
20,20,4,16,7,5,14,6,18
21,21,9,8,0,3,18,10,20
22,22,7,6,3,2,10,16,13
23,23,15,0,8,4,13,17,2
24,24,14,3,17,9,2,0,16
25,25,8,14,5,15,4,16,9
26,26,11,9,17,20,19,1,13
27,27,0,12,16,11,1,6,17
28,28,14,0,19,11,20,18,17
29,29,2,8,11,5,4,1,20
30,30,12,11,0,5,7,9,10
31,31,8,15,12,1,20,19,2
32,32,17,13,0,2,10,8,9
33,33,13,1,11,4,18,9,5
34,34,13,0,5,11,15,1,18
35,35,16,15,20,5,8,2,14
36,36,13,9,12,14,10,19,6
37,37,17,13,6,7,19,0,12
38,38,3,15,8,20,4,13,16
39,39,14,19,13,16,8,11,7
40,40,11,20,2,4,10,1,18
41,41,18,20,13,11,17,10,4
42,42,6,10,15,17,2,11,8
43,43,19,5,13,1,16,6,0
44,44,11,19,1,15,2,10,20
45,45,15,13,17,10,18,8,14
46,46,2,4,20,10,6,0,15
47,47,4,8,10,5,2,15,6
48,48,20,3,18,19,14,0,15
