,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,9,10,20,6,14,7
1,1,18,1,13,9,15,4,7
2,2,6,12,14,15,18,7,5
3,3,18,19,4,20,14,13,8
4,4,19,5,1,8,4,12,18
5,5,20,16,4,12,2,17,6
6,6,6,16,11,7,12,15,2
7,7,17,12,20,1,0,18,3
8,8,10,7,17,5,12,4,8
9,9,18,20,12,1,2,0,7
10,10,3,5,9,17,15,1,12
11,11,2,5,3,0,10,9,1
12,12,8,0,4,1,7,13,16
13,13,9,11,17,1,20,15,7
14,14,2,16,9,10,7,0,18
15,15,4,9,1,10,19,5,3
16,16,10,4,13,7,5,6,2
17,17,2,1,17,15,20,6,11
18,18,6,8,5,2,12,19,3
19,19,8,3,14,16,13,11,10
20,20,18,16,4,7,1,13,3
21,21,11,9,10,8,13,6,20
22,22,18,11,2,9,1,0,16
23,23,8,10,6,17,13,20,2
24,24,11,13,5,6,20,15,19
25,25,0,4,2,13,6,1,5
26,26,0,10,16,13,7,6,15
27,27,4,6,15,9,2,5,12
28,28,18,1,7,13,15,14,3
29,29,13,0,1,20,12,3,2
30,30,10,20,0,7,1,2,15
31,31,9,11,14,13,17,3,7
32,32,11,0,3,2,7,1,20
33,33,11,2,6,19,13,10,12
34,34,8,3,19,18,0,6,1
35,35,7,11,9,1,18,10,0
36,36,9,11,10,5,0,1,15
37,37,1,6,16,19,4,3,5
38,38,2,3,8,9,1,17,6
39,39,13,19,18,15,16,4,3
40,40,11,8,20,16,5,6,0
41,41,0,19,17,6,14,5,11
42,42,2,5,14,4,1,16,8
43,43,0,20,13,2,7,16,19
44,44,3,6,17,2,20,8,15
45,45,15,11,20,16,9,8,4
46,46,9,14,15,11,3,18,7
47,47,2,11,9,19,14,8,4
48,48,2,10,12,15,17,18,16
