,round,tube0,tube1,tube2
0,0,4,0,9
1,1,8,6,7
2,2,7,3,5
3,3,0,1,6
4,4,8,4,6
5,5,1,3,0
6,6,8,1,7
7,7,5,2,4
8,8,2,0,8
9,9,4,6,1
10,10,2,4,8
11,11,2,1,5
12,12,8,0,9
13,13,7,9,0
14,14,9,2,0
15,15,6,3,2
16,16,1,8,4
17,17,3,8,1
18,18,4,5,1
19,19,0,9,7
20,20,0,6,1
21,21,9,2,5
22,22,0,6,3
23,23,4,1,6
