,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,2,13,20,15,10,14,0
1,1,1,0,2,3,4,5,9
2,2,2,8,5,1,3,0,6
3,3,2,3,0,6,4,7,1
4,4,0,8,2,13,6,4,5
5,5,8,2,11,1,4,5,9
6,6,0,3,1,20,6,19,11
7,7,19,1,7,4,2,15,11
8,8,1,0,6,8,7,4,14
9,9,5,10,0,7,6,15,12
10,10,4,5,20,6,10,3,1
11,11,2,1,3,0,5,4,11
12,12,14,16,4,9,1,11,13
13,13,4,11,9,16,17,2,1
14,14,3,0,5,8,19,6,11
15,15,4,6,7,5,20,12,13
16,16,2,7,3,15,10,1,0
17,17,1,18,7,17,9,12,3
18,18,2,5,6,14,3,0,16
19,19,10,0,2,7,1,13,3
20,20,1,14,2,5,7,0,13
21,21,6,10,5,2,1,3,17
22,22,6,7,1,15,17,10,0
23,23,14,0,6,1,3,12,10
24,24,20,18,13,12,2,0,10
25,25,4,17,19,18,2,8,9
26,26,15,10,0,17,20,7,6
27,27,5,4,18,20,3,0,1
28,28,3,5,2,8,13,12,14
29,29,6,1,8,0,5,14,10
30,30,3,9,7,16,8,15,18
31,31,3,0,19,12,15,4,9
32,32,10,0,19,16,7,17,18
33,33,1,12,13,3,14,18,10
34,34,13,17,0,4,2,8,15
35,35,0,13,6,4,16,10,11
36,36,18,19,12,5,8,13,17
37,37,18,20,16,19,10,12,11
38,38,11,12,19,3,4,6,9
39,39,2,18,7,20,14,16,15
40,40,0,5,18,3,17,19,7
41,41,7,13,12,0,15,16,14
42,42,12,2,7,3,0,1,20
43,43,16,6,2,5,12,0,15
44,44,6,8,7,10,1,19,12
45,45,0,16,13,10,17,8,20
46,46,14,17,8,20,5,15,3
47,47,19,16,8,13,17,12,9
48,48,0,1,2,17,10,14,15
