,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,17,4,13,15,7,12
1,1,6,12,14,5,7,3,4
2,2,10,14,16,19,6,20,12
3,3,0,17,6,20,2,12,4
4,4,14,17,13,7,20,6,16
5,5,13,1,5,16,14,4,6
6,6,14,3,15,5,0,2,20
7,7,17,0,2,16,4,5,18
8,8,19,7,13,11,2,5,14
9,9,17,16,0,4,20,13,19
10,10,5,4,12,3,14,13,7
11,11,6,12,17,16,9,4,15
12,12,6,15,5,12,9,13,14
13,13,14,19,1,2,16,0,4
14,14,8,19,3,16,5,9,20
15,15,18,9,4,8,12,13,2
16,16,2,6,10,9,0,13,4
17,17,15,10,2,16,8,5,20
18,18,4,2,5,13,12,9,10
19,19,4,16,11,13,18,2,14
20,20,16,13,17,12,10,8,6
21,21,1,2,7,11,14,17,5
22,22,4,1,6,18,15,5,0
23,23,6,13,17,1,11,14,7
24,24,5,18,10,4,2,16,12
25,25,11,1,15,20,19,12,3
26,26,14,13,17,18,3,2,15
27,27,17,14,16,18,3,10,13
28,28,13,12,20,3,17,11,9
29,29,4,16,13,1,2,9,14
30,30,7,12,1,5,18,14,8
31,31,12,2,7,19,15,8,3
32,32,8,19,9,12,1,11,13
33,33,3,10,9,15,6,12,20
34,34,14,7,2,11,4,15,0
35,35,18,5,20,16,1,4,12
36,36,0,11,7,2,18,5,8
37,37,20,4,18,0,7,9,13
38,38,4,6,20,10,18,5,0
39,39,17,4,19,16,20,8,2
40,40,2,3,4,19,5,0,1
41,41,12,8,10,20,7,15,11
42,42,12,18,17,11,20,3,5
43,43,11,2,17,6,16,9,13
44,44,19,4,12,7,18,11,20
45,45,18,6,4,16,9,19,0
46,46,20,1,6,17,18,11,14
47,47,3,19,2,15,0,17,4
48,48,10,11,13,12,5,17,7
