,round,tube0,tube1,tube2
0,0,4,8,0
1,1,7,2,0
2,2,5,6,7
3,3,6,1,8
4,4,6,3,1
5,5,1,8,4
6,6,5,3,8
7,7,9,2,0
8,8,5,0,1
9,9,0,5,7
10,10,2,5,4
11,11,9,2,7
12,12,5,4,2
13,13,6,3,2
14,14,4,6,3
15,15,5,2,9
16,16,5,2,0
17,17,9,2,1
18,18,4,6,3
19,19,8,2,6
20,20,8,9,6
21,21,1,0,5
22,22,0,2,6
23,23,1,5,3
