,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,15,14,0,17,18,16
1,1,12,17,0,3,4,1,10
2,2,8,3,13,17,10,12,11
3,3,12,2,8,19,7,0,4
4,4,15,11,14,3,8,9,0
5,5,14,18,0,10,6,20,7
6,6,20,10,12,14,19,13,4
7,7,15,10,1,2,8,0,9
8,8,13,15,9,7,2,6,12
9,9,2,18,15,13,16,6,9
10,10,18,16,8,0,20,17,13
11,11,13,11,3,20,14,15,16
12,12,14,11,18,6,15,20,9
13,13,19,9,1,0,7,15,14
14,14,4,3,13,8,0,1,2
15,15,13,2,16,7,8,6,12
16,16,0,5,13,18,10,4,2
17,17,4,18,5,17,19,9,3
18,18,20,11,12,7,19,15,3
19,19,7,5,13,14,12,16,4
20,20,8,20,16,1,6,12,2
21,21,6,7,12,1,4,17,13
22,22,9,5,8,18,1,11,12
23,23,0,4,3,19,8,5,9
24,24,0,8,20,18,17,4,13
25,25,20,3,8,1,4,11,0
26,26,10,4,11,6,18,16,3
27,27,2,4,8,1,20,10,16
28,28,19,16,6,8,1,17,20
29,29,16,10,5,6,20,8,18
30,30,3,0,19,12,7,20,11
31,31,10,7,5,14,11,13,6
32,32,11,8,20,5,10,14,12
33,33,20,13,18,2,7,16,5
34,34,3,1,9,8,0,11,7
35,35,3,6,4,17,15,8,19
36,36,10,16,1,18,12,14,5
37,37,0,5,14,1,11,17,2
38,38,16,15,12,19,7,0,8
39,39,15,10,13,0,4,2,9
40,40,6,14,3,18,17,19,2
41,41,9,1,7,10,19,0,8
42,42,5,18,15,10,9,11,4
43,43,16,5,12,18,19,15,4
44,44,18,19,20,16,1,17,15
45,45,4,3,7,15,20,10,18
46,46,17,2,20,10,4,11,9
47,47,15,9,17,2,1,20,6
48,48,18,20,10,8,7,16,19
