,round,tube0,tube1,tube2
0,0,5,0,3
1,1,8,2,6
2,2,3,7,0
3,3,8,3,9
4,4,1,9,6
5,5,2,3,9
6,6,1,3,5
7,7,3,5,7
8,8,5,7,9
9,9,9,2,4
10,10,4,3,2
11,11,3,1,7
12,12,9,2,1
13,13,0,9,8
14,14,7,0,9
15,15,5,2,3
16,16,4,8,1
17,17,5,9,3
18,18,1,3,0
19,19,1,0,8
20,20,6,9,7
21,21,9,8,4
22,22,7,9,2
23,23,8,6,7
