,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,9,18,5,8,13,11
1,1,13,16,14,17,20,8,6
2,2,4,14,13,1,7,10,20
3,3,8,6,7,5,0,10,9
4,4,8,0,16,13,7,2,1
5,5,5,20,8,16,10,19,13
6,6,19,4,0,8,18,2,12
7,7,2,19,7,13,20,4,1
8,8,20,6,13,17,19,12,9
9,9,8,9,16,14,0,5,7
10,10,7,5,18,4,16,8,15
11,11,8,2,11,3,7,19,17
12,12,6,15,2,10,9,18,0
13,13,8,15,7,0,17,1,6
14,14,12,17,13,11,5,18,14
15,15,20,12,1,4,0,17,18
16,16,5,1,16,10,6,4,13
17,17,0,17,3,11,8,6,5
18,18,7,6,12,17,8,1,14
19,19,20,5,3,8,2,6,18
20,20,0,6,20,3,7,5,11
21,21,0,11,10,1,4,13,9
22,22,14,11,4,20,2,16,0
23,23,1,9,0,7,4,19,6
24,24,5,12,10,9,13,0,17
25,25,0,4,6,9,2,7,20
26,26,4,3,5,8,9,10,1
27,27,1,20,15,17,13,2,6
28,28,20,8,14,3,18,4,7
29,29,14,13,5,4,16,1,12
30,30,1,4,20,15,7,8,12
31,31,3,2,18,17,6,20,9
32,32,8,6,1,2,19,11,14
33,33,17,2,10,0,9,3,4
34,34,18,14,20,6,17,10,15
35,35,9,16,2,5,19,7,12
36,36,0,20,2,1,10,3,9
37,37,10,20,11,6,14,9,17
38,38,16,15,12,2,13,19,18
39,39,16,13,20,5,17,19,1
40,40,13,11,0,3,15,8,20
41,41,19,9,16,15,3,0,4
42,42,2,18,20,13,15,0,14
43,43,19,0,15,2,5,20,6
44,44,10,18,13,19,14,20,0
45,45,20,2,17,9,8,18,16
46,46,15,20,5,0,9,10,1
47,47,4,0,12,20,10,19,1
48,48,3,12,0,2,14,8,4
