,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,17,16,14,15,18,2,8
1,1,1,0,4,2,5,7,8
2,2,15,16,11,20,19,5,2
3,3,13,3,4,1,9,5,0
4,4,14,12,6,5,18,3,15
5,5,5,0,4,19,2,7,8
6,6,8,12,13,20,15,18,19
7,7,20,12,18,13,19,14,7
8,8,17,18,3,14,15,5,11
9,9,7,15,17,16,2,9,3
10,10,13,19,1,0,16,15,20
11,11,0,1,13,18,7,5,12
12,12,0,1,5,3,2,4,19
13,13,4,2,1,9,15,5,6
14,14,13,10,4,17,12,1,2
15,15,6,0,10,19,7,11,8
16,16,7,17,14,20,8,16,5
17,17,0,2,17,4,1,3,9
18,18,3,1,14,4,6,11,2
19,19,8,1,13,4,15,12,2
20,20,13,17,1,8,16,20,2
21,21,11,16,17,15,6,2,12
22,22,10,4,9,16,8,1,3
23,23,10,13,3,12,0,6,20
24,24,19,10,6,9,4,16,5
25,25,4,16,10,14,8,9,7
26,26,12,17,15,20,1,11,0
27,27,12,15,0,16,10,9,11
28,28,9,11,3,13,18,6,8
29,29,3,6,5,4,18,0,11
30,30,0,4,5,15,10,7,9
31,31,11,7,18,9,0,12,1
32,32,12,0,7,14,15,9,8
33,33,19,4,18,8,17,11,5
34,34,2,4,10,5,16,8,12
35,35,14,2,1,15,13,0,8
36,36,3,1,17,16,0,6,10
37,37,6,15,8,0,17,7,10
38,38,7,2,5,3,19,17,14
39,39,9,20,10,8,17,19,3
40,40,2,0,10,6,17,7,4
41,41,18,15,8,16,10,14,12
42,42,18,3,8,4,7,20,11
43,43,16,1,20,13,6,8,7
44,44,15,14,11,13,7,12,8
45,45,10,9,7,15,19,5,18
46,46,5,9,13,3,11,17,7
47,47,12,19,6,20,18,5,4
48,48,6,7,10,4,12,9,8
