,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,3,9,1,20,15,17,2
1,1,3,5,17,20,6,11,10
2,2,18,2,15,9,12,5,16
3,3,4,14,1,20,11,12,7
4,4,18,16,7,13,12,4,5
5,5,17,13,9,8,5,11,14
6,6,16,15,8,1,19,14,18
7,7,12,14,18,17,15,3,11
8,8,6,5,13,2,0,12,17
9,9,0,10,6,11,9,19,15
10,10,0,19,1,4,20,6,3
11,11,20,2,8,14,19,6,9
12,12,13,6,17,11,7,15,12
13,13,3,14,7,18,12,15,20
14,14,10,0,5,18,3,4,11
15,15,0,12,5,9,16,2,8
16,16,17,1,0,18,20,2,14
17,17,5,4,20,1,0,18,13
18,18,14,9,20,12,5,17,10
19,19,7,13,9,18,3,5,6
20,20,0,18,2,7,3,1,19
21,21,19,12,17,5,14,16,10
22,22,12,11,1,18,0,13,7
23,23,1,3,8,13,9,14,4
24,24,10,20,19,8,16,9,11
25,25,5,12,18,11,7,20,9
26,26,19,14,11,15,4,0,7
27,27,1,15,19,5,14,2,16
28,28,11,19,1,13,14,9,4
29,29,0,16,12,11,2,3,14
30,30,5,20,9,1,11,17,2
31,31,20,15,8,0,3,18,4
32,32,17,7,14,9,15,0,5
33,33,8,18,14,16,19,7,20
34,34,10,1,8,6,18,7,9
35,35,2,15,12,8,7,17,18
36,36,13,5,12,10,3,19,11
37,37,5,11,6,14,13,7,3
38,38,19,13,8,11,1,10,16
39,39,18,4,14,9,17,13,10
40,40,15,1,8,10,17,0,2
41,41,9,18,16,11,3,6,20
42,42,3,9,16,19,10,4,1
43,43,10,2,12,7,15,4,18
44,44,20,2,1,16,8,4,12
45,45,3,14,20,9,18,10,11
46,46,17,13,9,20,14,2,6
47,47,8,9,7,2,20,10,6
48,48,6,18,17,10,19,12,5
