,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,17,18,20,19,4,13
1,1,6,9,11,4,20,16,7
2,2,15,1,16,6,11,14,12
3,3,11,18,1,17,13,19,8
4,4,5,16,18,4,12,3,9
5,5,15,2,6,17,9,5,4
6,6,10,11,17,7,0,13,1
7,7,7,11,14,15,6,19,13
8,8,20,3,0,17,19,16,5
9,9,16,7,9,3,1,18,2
10,10,6,7,19,9,2,1,15
11,11,0,3,19,8,11,16,15
12,12,19,3,4,10,17,11,0
13,13,15,20,12,6,0,11,5
14,14,19,6,12,5,17,15,16
15,15,1,0,14,18,12,11,7
16,16,17,18,8,9,7,2,16
17,17,12,11,9,6,5,13,4
18,18,15,0,5,10,17,20,2
19,19,3,18,5,14,11,1,0
20,20,15,3,16,5,19,12,7
21,21,2,8,16,0,18,11,12
22,22,9,17,14,1,5,11,4
23,23,16,4,6,10,19,20,13
24,24,14,11,3,10,7,1,12
25,25,15,11,20,12,9,5,7
26,26,1,6,15,14,20,10,8
27,27,16,17,10,11,13,4,1
28,28,15,14,8,19,10,16,20
29,29,1,5,13,9,17,3,7
30,30,18,4,7,15,16,2,8
31,31,15,17,12,19,8,10,18
32,32,9,15,20,17,3,1,2
33,33,16,10,19,3,12,0,8
34,34,11,12,1,18,8,5,16
35,35,4,7,3,16,5,6,10
36,36,12,5,20,9,19,15,4
37,37,12,14,4,13,17,15,19
38,38,13,19,7,0,18,3,16
39,39,4,14,7,3,17,18,9
40,40,4,17,8,18,11,19,7
41,41,2,12,1,5,4,7,16
42,42,2,11,20,12,14,15,7
43,43,18,20,1,8,5,4,12
44,44,5,9,18,20,10,1,7
45,45,17,19,2,4,3,11,13
46,46,17,1,11,3,18,0,15
47,47,4,20,11,5,14,0,17
48,48,17,5,16,14,6,10,3
