,round,tube0,tube1,tube2
0,0,1,5,8
1,1,9,5,8
2,2,4,2,5
3,3,8,3,2
4,4,5,2,0
5,5,2,3,6
6,6,3,5,8
7,7,7,3,1
8,8,7,3,6
9,9,8,9,4
10,10,0,5,7
11,11,7,9,4
12,12,3,2,6
13,13,0,9,7
14,14,2,7,5
15,15,9,3,5
16,16,5,1,9
17,17,0,5,1
18,18,5,1,0
19,19,2,1,3
20,20,3,6,8
21,21,6,0,8
22,22,5,2,6
23,23,6,2,0
