,round,tube,sp,st,final_pop
0,0,0,0,"(0.0, 0.09059708024140342, 0.03539878696709236, 0.0026417494411589476, 0.09487564939009988, 0.07860599818325885, 0.13356872452943425, 0.0, 0.0, 0.0)",1
1,0,0,0,"(0.0, 0.09059708024140342, 0.10770163902136713, 0.0026417494411589476, 0.09487564939009988, 0.16211127746027182, 0.1234553286915525, 0.0, 0.0, 0.0)",1
2,0,0,0,"(0.0, 0.056665379870412834, 0.08982141104645347, 0.0026417494411589476, 0.09487564939009988, 0.07860599818325885, 0.1234553286915525, 0.0, 0.0, 0.0)",3
3,0,0,0,"(0.0, 0.09059708024140342, 0.10770163902136713, 0.0026417494411589476, 0.09487564939009988, 0.07860599818325885, 0.1234553286915525, 0.0, 0.0, 0.0)",179
4,0,0,0,"(0.0, 0.043619203809351643, 0.10770163902136713, 0.0026417494411589476, 0.09487564939009988, 0.07860599818325885, 0.1234553286915525, 0.0, 0.0, 0.0)",2
5,0,0,0,"(0.0, 0.09059708024140342, 0.10458701319163652, 0.001984522739614721, 0.09487564939009988, 0.07860599818325885, 0.1234553286915525, 0.0, 0.0, 0.0)",17
6,0,0,5,"(0.06821915277273262, 0.03775482593710799, 0.0, 0.05620845709445934, 0.061481196520038466, 0.0, 0.05196530257504701, 0.0841018434912883, 0.0, 0.0)",1
7,0,0,5,"(0.06821915277273262, 0.059478059909650854, 0.0, 0.06339445944252166, 0.061481196520038466, 0.0, 0.05196530257504701, 0.0841018434912883, 0.0, 0.0)",1
8,0,0,5,"(0.06821915277273262, 0.03775482593710799, 0.0, 0.06339445944252166, 0.061481196520038466, 0.0, 0.05196530257504701, 0.0841018434912883, 0.0, 0.0)",160
9,0,0,12,"(0.08395350898307596, 0.15057745842772827, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.028804408686070437, 0.04377134538079039, 0.0, 0.0)",2
10,0,0,12,"(0.08395350898307596, 0.15057745842772827, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",294
11,0,0,12,"(0.08395350898307596, 0.22255725095452267, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",3
12,0,0,12,"(0.08395350898307596, 0.15057745842772827, 0.0, 0.025623878354896556, 0.046704754273107475, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",1
13,0,0,12,"(0.08395350898307596, 0.22255725095452267, 0.0, 0.049394612523838664, 0.046704754273107475, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",1
14,0,0,12,"(0.08395350898307596, 0.1325752190501703, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",2
15,0,1,0,"(0.0, 0.09059708024140342, 0.10770163902136713, 0.0026417494411589476, 0.13233399955947373, 0.049302351088841415, 0.1234553286915525, 0.0, 0.0, 0.0)",2
