,round,tube,nut,amount
0,0.0,0.0,0.0,2000.0
1,0.0,0.0,1.0,0.18098949892080496
2,0.0,0.0,2.0,0.8013728683337158
3,0.0,0.0,3.0,2000.0
4,0.0,1.0,0.0,2000.0
5,0.0,1.0,1.0,0.29295114699097446
6,0.0,1.0,2.0,0.44577137693413427
7,0.0,1.0,3.0,2000.0
8,0.0,2.0,0.0,2000.0
9,0.0,2.0,1.0,0.1697307392285765
10,0.0,2.0,2.0,0.45099490045813173
11,0.0,2.0,3.0,2000.0
