,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,18,1,12,6,3,9,17
1,1,20,19,0,7,9,5,10
2,2,4,8,3,2,20,12,6
3,3,14,13,19,7,11,2,6
4,4,6,2,14,12,17,1,5
5,5,8,18,2,16,15,12,10
6,6,2,19,4,12,11,8,6
7,7,14,18,4,5,20,12,19
8,8,12,15,1,17,18,0,14
9,9,9,0,5,3,18,19,16
10,10,4,2,3,10,11,9,18
11,11,14,13,8,2,1,19,7
12,12,14,15,19,13,10,11,5
13,13,5,17,9,8,2,19,4
14,14,16,13,0,17,4,14,3
15,15,2,1,5,18,8,4,15
16,16,19,9,2,7,11,6,16
17,17,12,19,3,15,14,1,0
18,18,0,3,19,10,7,16,1
19,19,13,8,3,10,17,1,12
20,20,7,11,15,12,2,16,18
21,21,5,9,3,14,11,0,17
22,22,2,7,19,12,4,9,14
23,23,1,2,3,4,11,10,20
24,24,10,16,3,0,2,9,1
25,25,14,10,3,19,20,9,6
26,26,9,8,15,6,1,17,7
27,27,8,3,11,14,0,12,13
28,28,16,3,17,0,19,10,1
29,29,16,11,12,0,2,9,10
30,30,9,3,4,5,8,18,11
31,31,4,1,19,20,3,0,11
32,32,0,4,2,6,16,10,3
33,33,9,18,1,20,19,0,11
34,34,14,19,12,15,16,7,18
35,35,4,8,12,2,14,11,19
36,36,10,6,13,11,18,1,15
37,37,0,16,12,13,14,3,9
38,38,20,15,11,3,19,5,10
39,39,10,5,0,11,15,12,3
40,40,11,4,5,0,7,15,16
41,41,1,16,3,19,8,5,0
42,42,20,4,13,10,1,7,19
43,43,1,15,5,4,3,10,11
44,44,4,9,3,11,15,17,0
45,45,18,13,1,14,9,8,7
46,46,2,6,18,11,20,13,5
47,47,13,3,9,17,12,8,15
48,48,5,20,7,4,11,9,0
