,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,15,16,13,8,20,10,2
1,1,19,3,0,10,18,11,15
2,2,0,13,10,8,9,16,18
3,3,19,2,7,14,5,18,16
4,4,1,17,6,19,13,5,14
5,5,5,19,6,10,16,3,14
6,6,19,18,2,5,15,8,9
7,7,9,12,8,17,1,11,13
8,8,18,19,2,1,9,3,6
9,9,8,1,19,7,12,11,18
10,10,2,5,19,11,16,20,8
11,11,3,1,5,4,19,14,16
12,12,19,5,1,6,14,12,18
13,13,15,17,3,1,0,20,10
14,14,17,8,14,19,16,13,9
15,15,16,2,18,14,17,10,0
16,16,13,19,5,16,7,15,12
17,17,18,5,12,20,6,0,8
18,18,2,5,11,13,19,17,0
19,19,1,7,6,5,0,17,4
20,20,20,3,9,19,18,1,6
21,21,17,2,14,12,13,10,11
22,22,18,2,11,17,12,0,10
23,23,12,10,3,20,16,5,2
24,24,9,4,17,8,12,1,7
25,25,20,2,0,1,5,10,17
26,26,13,11,7,2,18,6,5
27,27,2,7,8,14,13,16,19
28,28,0,2,15,11,20,9,17
29,29,6,10,16,8,5,15,18
30,30,8,1,0,20,13,9,17
31,31,6,15,4,19,20,8,10
32,32,11,6,4,18,15,14,10
33,33,1,5,18,17,14,20,2
34,34,13,5,7,10,19,17,8
35,35,2,20,0,1,13,19,15
36,36,13,16,0,15,1,12,7
37,37,19,10,16,6,12,0,2
38,38,9,15,12,4,8,7,14
39,39,18,19,9,16,1,15,2
40,40,10,2,20,19,9,13,16
41,41,19,3,7,4,10,5,20
42,42,1,14,5,16,12,7,17
43,43,11,9,0,6,19,7,20
44,44,4,7,1,17,11,3,0
45,45,13,15,2,14,7,1,6
46,46,20,1,5,13,17,0,19
47,47,7,19,14,6,0,8,2
48,48,7,17,3,19,2,5,14
