,round,tube0,tube1,tube2
0,0,0,4,9
1,1,4,9,6
2,2,0,1,3
3,3,9,2,1
4,4,5,1,3
5,5,7,5,3
6,6,1,8,9
7,7,3,4,1
8,8,4,5,6
9,9,2,8,9
10,10,9,4,6
11,11,0,3,9
12,12,3,6,0
13,13,1,5,3
14,14,7,0,6
15,15,3,5,0
16,16,1,0,9
17,17,3,5,2
18,18,5,2,6
19,19,4,8,7
20,20,7,8,2
21,21,4,2,6
22,22,8,3,4
23,23,8,3,1
