,round,tube0,tube1,tube2
0,0,8,5,3
1,1,2,1,6
2,2,5,1,4
3,3,5,0,7
4,4,1,6,7
5,5,6,0,4
6,6,7,9,3
7,7,6,7,4
8,8,9,2,3
9,9,5,4,0
10,10,1,8,2
11,11,9,2,7
12,12,0,6,2
13,13,6,3,4
14,14,3,6,5
15,15,9,2,3
16,16,3,0,1
17,17,5,7,2
18,18,2,9,3
19,19,0,5,3
20,20,4,3,0
21,21,0,5,9
22,22,3,1,8
23,23,2,9,4
